offset,length,experts,stream_class,profile,residual_gain,pack_id,status
226125,128,oracle+donor_profile,xml,0,0.25,176027,oracle_only
226256,133,oracle+donor_profile,xml,0,0.25,176028,oracle_only
226392,111,oracle+donor_profile,xml,0,0.25,176029,oracle_only
226506,139,oracle+donor_profile,xml,0,0.25,176030,oracle_only
226648,135,oracle+donor_profile,xml,0,0.25,176031,oracle_only
226786,124,oracle+donor_profile,xml,0,0.25,176032,oracle_only
226913,111,oracle+donor_profile,xml,0,0.25,176033,oracle_only
227027,126,oracle+donor_profile,xml,0,0.25,176034,oracle_only
227156,140,oracle+donor_profile,xml,0,0.25,176035,oracle_only
227299,131,oracle+donor_profile,xml,0,0.25,176036,oracle_only
227433,124,oracle+donor_profile,xml,0,0.25,176037,oracle_only
227560,127,oracle+donor_profile,xml,0,0.25,176038,oracle_only
227690,167,oracle+donor_profile,xml,0,0.25,176039,oracle_only
227860,167,oracle+donor_profile,xml,0,0.25,176040,oracle_only
228030,153,oracle+donor_profile,xml,0,0.25,176041,oracle_only
228186,115,oracle+donor_profile,xml,0,0.25,176042,oracle_only
228304,118,oracle+donor_profile,xml,0,0.25,176043,oracle_only
228425,81,oracle+donor_profile,xml,0,0.25,176044,oracle_only
228509,162,oracle+donor_profile,xml,0,0.25,176045,oracle_only
228674,96,oracle+donor_profile,xml,0,0.25,176046,oracle_only
228773,123,oracle+donor_profile,xml,0,0.25,176047,oracle_only
228899,126,oracle+donor_profile,xml,0,0.25,176048,oracle_only
229028,94,oracle+donor_profile,xml,0,0.25,176049,oracle_only
229125,96,oracle+donor_profile,xml,0,0.25,176050,oracle_only
229224,131,oracle+donor_profile,xml,0,0.25,176051,oracle_only
229358,130,oracle+donor_profile,xml,0,0.25,176052,oracle_only
229491,131,oracle+donor_profile,xml,0,0.25,176053,oracle_only
229625,149,oracle+donor_profile,xml,0,0.25,176054,oracle_only
229777,129,oracle+donor_profile,xml,0,0.25,176055,oracle_only
229909,149,oracle+donor_profile,xml,0,0.25,176056,oracle_only
230061,126,oracle+donor_profile,xml,0,0.25,176057,oracle_only
230190,122,oracle+donor_profile,xml,0,0.25,176058,oracle_only
230315,126,oracle+donor_profile,xml,0,0.25,176059,oracle_only
230444,136,oracle+donor_profile,xml,0,0.25,176060,oracle_only
230583,137,oracle+donor_profile,xml,0,0.25,176061,oracle_only
230723,90,oracle+donor_profile,xml,0,0.25,176062,oracle_only
230816,118,oracle+donor_profile,xml,0,0.25,176063,oracle_only
230937,120,oracle+donor_profile,xml,0,0.25,176064,oracle_only
231060,140,oracle+donor_profile,xml,0,0.25,176065,oracle_only
231203,121,oracle+donor_profile,xml,0,0.25,176066,oracle_only
231327,133,oracle+donor_profile,xml,0,0.25,176067,oracle_only
231463,141,oracle+donor_profile,xml,0,0.25,176068,oracle_only
231607,126,oracle+donor_profile,xml,0,0.25,176069,oracle_only
231736,122,oracle+donor_profile,xml,0,0.25,176070,oracle_only
231861,111,oracle+donor_profile,xml,0,0.25,176071,oracle_only
231975,93,oracle+donor_profile,xml,0,0.25,176072,oracle_only
232071,132,oracle+donor_profile,xml,0,0.25,176073,oracle_only
232206,148,oracle+donor_profile,xml,0,0.25,176074,oracle_only
232357,112,oracle+donor_profile,xml,0,0.25,176075,oracle_only
232472,104,oracle+donor_profile,xml,0,0.25,176076,oracle_only
232579,172,oracle+donor_profile,xml,0,0.25,176077,oracle_only
232754,128,oracle+donor_profile,xml,0,0.25,176078,oracle_only
232885,136,oracle+donor_profile,xml,0,0.25,176079,oracle_only
233024,156,oracle+donor_profile,xml,0,0.25,176080,oracle_only
233183,141,oracle+donor_profile,xml,0,0.25,176081,oracle_only
233327,108,oracle+donor_profile,xml,0,0.25,176082,oracle_only
233438,156,oracle+donor_profile,xml,0,0.25,176083,oracle_only
233597,117,oracle+donor_profile,xml,0,0.25,176084,oracle_only
233717,122,oracle+donor_profile,xml,0,0.25,176085,oracle_only
233842,126,oracle+donor_profile,xml,0,0.25,176086,oracle_only
233971,148,oracle+donor_profile,xml,0,0.25,176087,oracle_only
234122,136,oracle+donor_profile,xml,0,0.25,176088,oracle_only
234261,128,oracle+donor_profile,xml,0,0.25,176089,oracle_only
234392,84,oracle+donor_profile,xml,0,0.25,176090,oracle_only
234479,144,oracle+donor_profile,xml,0,0.25,176091,oracle_only
234626,116,oracle+donor_profile,xml,0,0.25,176092,oracle_only
234745,125,oracle+donor_profile,xml,0,0.25,176093,oracle_only
234873,127,oracle+donor_profile,xml,0,0.25,176094,oracle_only
235003,100,oracle+donor_profile,xml,0,0.25,176095,oracle_only
235106,128,oracle+donor_profile,xml,0,0.25,176096,oracle_only
235237,105,oracle+donor_profile,xml,0,0.25,176097,oracle_only
235345,127,oracle+donor_profile,xml,0,0.25,176098,oracle_only
235475,131,oracle+donor_profile,xml,0,0.25,176099,oracle_only
235609,102,oracle+donor_profile,xml,0,0.25,176100,oracle_only
235714,122,oracle+donor_profile,xml,0,0.25,176101,oracle_only
235839,140,oracle+donor_profile,xml,0,0.25,176102,oracle_only
235982,116,oracle+donor_profile,xml,0,0.25,176103,oracle_only
236101,134,oracle+donor_profile,xml,0,0.25,176104,oracle_only
236238,122,oracle+donor_profile,xml,0,0.25,176105,oracle_only
236363,130,oracle+donor_profile,xml,0,0.25,176106,oracle_only
236496,122,oracle+donor_profile,xml,0,0.25,176107,oracle_only
236621,160,oracle+donor_profile,xml,0,0.25,176108,oracle_only
236784,117,oracle+donor_profile,xml,0,0.25,176109,oracle_only
236904,118,oracle+donor_profile,xml,0,0.25,176110,oracle_only
237025,123,oracle+donor_profile,xml,0,0.25,176111,oracle_only
237151,119,oracle+donor_profile,xml,0,0.25,176112,oracle_only
237273,113,oracle+donor_profile,xml,0,0.25,176113,oracle_only
237389,118,oracle+donor_profile,xml,0,0.25,176114,oracle_only
237510,125,oracle+donor_profile,xml,0,0.25,176115,oracle_only
237638,121,oracle+donor_profile,xml,0,0.25,176116,oracle_only
237762,108,oracle+donor_profile,xml,0,0.25,176117,oracle_only
237873,132,oracle+donor_profile,xml,0,0.25,176118,oracle_only
238008,119,oracle+donor_profile,xml,0,0.25,176119,oracle_only
238130,115,oracle+donor_profile,xml,0,0.25,176120,oracle_only
238248,94,oracle+donor_profile,xml,0,0.25,176121,oracle_only
238345,140,oracle+donor_profile,xml,0,0.25,176122,oracle_only
238488,114,oracle+donor_profile,xml,0,0.25,176123,oracle_only
238605,124,oracle+donor_profile,xml,0,0.25,176124,oracle_only
238732,114,oracle+donor_profile,xml,0,0.25,176125,oracle_only
238849,184,oracle+donor_profile,xml,0,0.25,176126,oracle_only
239036,78,oracle+donor_profile,xml,0,0.25,176127,oracle_only
239117,90,oracle+donor_profile,xml,0,0.25,176128,oracle_only
239210,121,oracle+donor_profile,xml,0,0.25,176129,oracle_only
239334,121,oracle+donor_profile,xml,0,0.25,176130,oracle_only
239458,142,oracle+donor_profile,xml,0,0.25,176131,oracle_only
239603,121,oracle+donor_profile,xml,0,0.25,176132,oracle_only
239727,100,oracle+donor_profile,xml,0,0.25,176133,oracle_only
239830,128,oracle+donor_profile,xml,0,0.25,176134,oracle_only
239961,141,oracle+donor_profile,xml,0,0.25,176135,oracle_only
240105,157,oracle+donor_profile,xml,0,0.25,176136,oracle_only
240265,122,oracle+donor_profile,xml,0,0.25,176137,oracle_only
240390,130,oracle+donor_profile,xml,0,0.25,176138,oracle_only
240523,103,oracle+donor_profile,xml,0,0.25,176139,oracle_only
240629,119,oracle+donor_profile,xml,0,0.25,176140,oracle_only
240751,94,oracle+donor_profile,xml,0,0.25,176141,oracle_only
240848,119,oracle+donor_profile,xml,0,0.25,176142,oracle_only
240970,114,oracle+donor_profile,xml,0,0.25,176143,oracle_only
241087,125,oracle+donor_profile,xml,0,0.25,176144,oracle_only
241215,98,oracle+donor_profile,xml,0,0.25,176145,oracle_only
241316,121,oracle+donor_profile,xml,0,0.25,176146,oracle_only
241440,99,oracle+donor_profile,xml,0,0.25,176147,oracle_only
241542,136,oracle+donor_profile,xml,0,0.25,176148,oracle_only
241681,121,oracle+donor_profile,xml,0,0.25,176149,oracle_only
241805,116,oracle+donor_profile,xml,0,0.25,176150,oracle_only
241924,143,oracle+donor_profile,xml,0,0.25,176151,oracle_only
242070,118,oracle+donor_profile,xml,0,0.25,176152,oracle_only
242191,129,oracle+donor_profile,xml,0,0.25,176153,oracle_only
242323,121,oracle+donor_profile,xml,0,0.25,176154,oracle_only
242447,137,oracle+donor_profile,xml,0,0.25,176155,oracle_only
242587,134,oracle+donor_profile,xml,0,0.25,176156,oracle_only
242724,149,oracle+donor_profile,xml,0,0.25,176157,oracle_only
242876,122,oracle+donor_profile,xml,0,0.25,176158,oracle_only
243001,88,oracle+donor_profile,xml,0,0.25,176159,oracle_only
243092,95,oracle+donor_profile,xml,0,0.25,176160,oracle_only
243190,81,oracle+donor_profile,xml,0,0.25,176161,oracle_only
243274,121,oracle+donor_profile,xml,0,0.25,176162,oracle_only
243398,99,oracle+donor_profile,xml,0,0.25,176163,oracle_only
243500,158,oracle+donor_profile,xml,0,0.25,176164,oracle_only
243661,103,oracle+donor_profile,xml,0,0.25,176165,oracle_only
243767,123,oracle+donor_profile,xml,0,0.25,176166,oracle_only
243893,145,oracle+donor_profile,xml,0,0.25,176167,oracle_only
244041,127,oracle+donor_profile,xml,0,0.25,176168,oracle_only
244171,120,oracle+donor_profile,xml,0,0.25,176169,oracle_only
244294,134,oracle+donor_profile,xml,0,0.25,176170,oracle_only
244431,97,oracle+donor_profile,xml,0,0.25,176171,oracle_only
244531,118,oracle+donor_profile,xml,0,0.25,176172,oracle_only
244652,145,oracle+donor_profile,xml,0,0.25,176173,oracle_only
244800,122,oracle+donor_profile,xml,0,0.25,176174,oracle_only
244925,135,oracle+donor_profile,xml,0,0.25,176175,oracle_only
245063,111,oracle+donor_profile,xml,0,0.25,176176,oracle_only
245177,91,oracle+donor_profile,xml,0,0.25,176177,oracle_only
245271,135,oracle+donor_profile,xml,0,0.25,176178,oracle_only
245409,129,oracle+donor_profile,xml,0,0.25,176179,oracle_only
245541,125,oracle+donor_profile,xml,0,0.25,176180,oracle_only
245669,124,oracle+donor_profile,xml,0,0.25,176181,oracle_only
245796,153,oracle+donor_profile,xml,0,0.25,176182,oracle_only
245952,117,oracle+donor_profile,xml,0,0.25,176183,oracle_only
246072,130,oracle+donor_profile,xml,0,0.25,176184,oracle_only
246205,119,oracle+donor_profile,xml,0,0.25,176185,oracle_only
246327,92,oracle+donor_profile,xml,0,0.25,176186,oracle_only
246422,95,oracle+donor_profile,xml,0,0.25,176187,oracle_only
246520,142,oracle+donor_profile,xml,0,0.25,176188,oracle_only
246665,127,oracle+donor_profile,xml,0,0.25,176189,oracle_only
246795,125,oracle+donor_profile,xml,0,0.25,176190,oracle_only
246923,120,oracle+donor_profile,xml,0,0.25,176191,oracle_only
247046,125,oracle+donor_profile,xml,0,0.25,176192,oracle_only
247174,118,oracle+donor_profile,xml,0,0.25,176193,oracle_only
247295,128,oracle+donor_profile,xml,0,0.25,176194,oracle_only
247426,114,oracle+donor_profile,xml,0,0.25,176195,oracle_only
247543,126,oracle+donor_profile,xml,0,0.25,176196,oracle_only
247672,120,oracle+donor_profile,xml,0,0.25,176197,oracle_only
247795,118,oracle+donor_profile,xml,0,0.25,176198,oracle_only
247916,144,oracle+donor_profile,xml,0,0.25,176199,oracle_only
248063,119,oracle+donor_profile,xml,0,0.25,176200,oracle_only
248185,129,oracle+donor_profile,xml,0,0.25,176201,oracle_only
248317,125,oracle+donor_profile,xml,0,0.25,176202,oracle_only
248445,124,oracle+donor_profile,xml,0,0.25,176203,oracle_only
248572,132,oracle+donor_profile,xml,0,0.25,176204,oracle_only
248707,118,oracle+donor_profile,xml,0,0.25,176205,oracle_only
248828,118,oracle+donor_profile,xml,0,0.25,176206,oracle_only
248949,118,oracle+donor_profile,xml,0,0.25,176207,oracle_only
249070,122,oracle+donor_profile,xml,0,0.25,176208,oracle_only
249195,121,oracle+donor_profile,xml,0,0.25,176209,oracle_only
249319,127,oracle+donor_profile,xml,0,0.25,176210,oracle_only
249449,124,oracle+donor_profile,xml,0,0.25,176211,oracle_only
249576,131,oracle+donor_profile,xml,0,0.25,176212,oracle_only
249710,133,oracle+donor_profile,xml,0,0.25,176213,oracle_only
249846,125,oracle+donor_profile,xml,0,0.25,176214,oracle_only
249974,134,oracle+donor_profile,xml,0,0.25,176215,oracle_only
250111,114,oracle+donor_profile,xml,0,0.25,176216,oracle_only
250228,120,oracle+donor_profile,xml,0,0.25,176217,oracle_only
250351,122,oracle+donor_profile,xml,0,0.25,176218,oracle_only
250476,107,oracle+donor_profile,xml,0,0.25,176219,oracle_only
250586,116,oracle+donor_profile,xml,0,0.25,176220,oracle_only
250705,133,oracle+donor_profile,xml,0,0.25,176221,oracle_only
250841,89,oracle+donor_profile,xml,0,0.25,176222,oracle_only
250933,94,oracle+donor_profile,xml,0,0.25,176223,oracle_only
251030,114,oracle+donor_profile,xml,0,0.25,176224,oracle_only
251147,128,oracle+donor_profile,xml,0,0.25,176225,oracle_only
251278,158,oracle+donor_profile,xml,0,0.25,176226,oracle_only
251439,81,oracle+donor_profile,xml,0,0.25,176227,oracle_only
251523,126,oracle+donor_profile,xml,0,0.25,176228,oracle_only
251652,120,oracle+donor_profile,xml,0,0.25,176229,oracle_only
251775,107,oracle+donor_profile,xml,0,0.25,176230,oracle_only
251885,150,oracle+donor_profile,xml,0,0.25,176231,oracle_only
252038,111,oracle+donor_profile,xml,0,0.25,176232,oracle_only
252152,122,oracle+donor_profile,xml,0,0.25,176233,oracle_only
252277,104,oracle+donor_profile,xml,0,0.25,176234,oracle_only
252384,112,oracle+donor_profile,xml,0,0.25,176235,oracle_only
252499,125,oracle+donor_profile,xml,0,0.25,176236,oracle_only
252627,127,oracle+donor_profile,xml,0,0.25,176237,oracle_only
252757,122,oracle+donor_profile,xml,0,0.25,176238,oracle_only
252882,121,oracle+donor_profile,xml,0,0.25,176239,oracle_only
253006,133,oracle+donor_profile,xml,0,0.25,176240,oracle_only
253142,116,oracle+donor_profile,xml,0,0.25,176241,oracle_only
253261,133,oracle+donor_profile,xml,0,0.25,176242,oracle_only
253397,136,oracle+donor_profile,xml,0,0.25,176243,oracle_only
253536,158,oracle+donor_profile,xml,0,0.25,176244,oracle_only
253697,141,oracle+donor_profile,xml,0,0.25,176245,oracle_only
253841,149,oracle+donor_profile,xml,0,0.25,176246,oracle_only
253993,119,oracle+donor_profile,xml,0,0.25,176247,oracle_only
254115,105,oracle+donor_profile,xml,0,0.25,176248,oracle_only
254223,129,oracle+donor_profile,xml,0,0.25,176249,oracle_only
254355,124,oracle+donor_profile,xml,0,0.25,176250,oracle_only
254482,146,oracle+donor_profile,xml,0,0.25,176251,oracle_only
254631,105,oracle+donor_profile,xml,0,0.25,176252,oracle_only
254739,117,oracle+donor_profile,xml,0,0.25,176253,oracle_only
254859,95,oracle+donor_profile,xml,0,0.25,176254,oracle_only
254957,119,oracle+donor_profile,xml,0,0.25,176255,oracle_only
255079,126,oracle+donor_profile,xml,0,0.25,176256,oracle_only
255208,128,oracle+donor_profile,xml,0,0.25,176257,oracle_only
255339,156,oracle+donor_profile,xml,0,0.25,176258,oracle_only
255498,165,oracle+donor_profile,xml,0,0.25,176259,oracle_only
255666,144,oracle+donor_profile,xml,0,0.25,176260,oracle_only
255813,119,oracle+donor_profile,xml,0,0.25,176261,oracle_only
255935,129,oracle+donor_profile,xml,0,0.25,176262,oracle_only
256067,104,oracle+donor_profile,xml,0,0.25,176263,oracle_only
256174,150,oracle+donor_profile,xml,0,0.25,176264,oracle_only
256327,137,oracle+donor_profile,xml,0,0.25,176265,oracle_only
256467,124,oracle+donor_profile,xml,0,0.25,176266,oracle_only
256594,118,oracle+donor_profile,xml,0,0.25,176267,oracle_only
256715,149,oracle+donor_profile,xml,0,0.25,176268,oracle_only
256867,119,oracle+donor_profile,xml,0,0.25,176269,oracle_only
256989,110,oracle+donor_profile,xml,0,0.25,176270,oracle_only
257102,130,oracle+donor_profile,xml,0,0.25,176271,oracle_only
257235,106,oracle+donor_profile,xml,0,0.25,176272,oracle_only
257344,132,oracle+donor_profile,xml,0,0.25,176273,oracle_only
257479,234,oracle+donor_profile,xml,0,0.25,176274,oracle_only
257716,129,oracle+donor_profile,xml,0,0.25,176275,oracle_only
257848,169,oracle+donor_profile,xml,0,0.25,176276,oracle_only
258020,134,oracle+donor_profile,xml,0,0.25,176277,oracle_only
258157,137,oracle+donor_profile,xml,0,0.25,176278,oracle_only
258297,120,oracle+donor_profile,xml,0,0.25,176279,oracle_only
258420,98,oracle+donor_profile,xml,0,0.25,176280,oracle_only
258521,150,oracle+donor_profile,xml,0,0.25,176281,oracle_only
258674,129,oracle+donor_profile,xml,0,0.25,176282,oracle_only
258806,85,oracle+donor_profile,xml,0,0.25,176283,oracle_only
258894,138,oracle+donor_profile,xml,0,0.25,176284,oracle_only
259035,119,oracle+donor_profile,xml,0,0.25,176285,oracle_only
259157,129,oracle+donor_profile,xml,0,0.25,176286,oracle_only
259289,118,oracle+donor_profile,xml,0,0.25,176287,oracle_only
259410,134,oracle+donor_profile,xml,0,0.25,176288,oracle_only
259547,129,oracle+donor_profile,xml,0,0.25,176289,oracle_only
259679,121,oracle+donor_profile,xml,0,0.25,176290,oracle_only
259803,148,oracle+donor_profile,xml,0,0.25,176291,oracle_only
259954,143,oracle+donor_profile,xml,0,0.25,176292,oracle_only
260100,119,oracle+donor_profile,xml,0,0.25,176293,oracle_only
260222,89,oracle+donor_profile,xml,0,0.25,176294,oracle_only
260314,121,oracle+donor_profile,xml,0,0.25,176295,oracle_only
260438,129,oracle+donor_profile,xml,0,0.25,176296,oracle_only
260570,111,oracle+donor_profile,xml,0,0.25,176297,oracle_only
260684,148,oracle+donor_profile,xml,0,0.25,176298,oracle_only
260835,136,oracle+donor_profile,xml,0,0.25,176299,oracle_only
260974,181,oracle+donor_profile,xml,0,0.25,176300,oracle_only
261158,127,oracle+donor_profile,xml,0,0.25,176301,oracle_only
261288,83,oracle+donor_profile,xml,0,0.25,176302,oracle_only
261374,122,oracle+donor_profile,xml,0,0.25,176303,oracle_only
261499,119,oracle+donor_profile,xml,0,0.25,176304,oracle_only
261621,142,oracle+donor_profile,xml,0,0.25,176305,oracle_only
261766,118,oracle+donor_profile,xml,0,0.25,176306,oracle_only
261887,134,oracle+donor_profile,xml,0,0.25,176307,oracle_only
262024,124,oracle+donor_profile,xml,0,0.25,176308,oracle_only
262151,117,oracle+donor_profile,xml,0,0.25,176309,oracle_only
262271,118,oracle+donor_profile,xml,0,0.25,176310,oracle_only
262392,102,oracle+donor_profile,xml,0,0.25,176311,oracle_only
262497,136,oracle+donor_profile,xml,0,0.25,176312,oracle_only
262636,117,oracle+donor_profile,xml,0,0.25,176313,oracle_only
262756,113,oracle+donor_profile,xml,0,0.25,176314,oracle_only
262872,118,oracle+donor_profile,xml,0,0.25,176315,oracle_only
262993,85,oracle+donor_profile,xml,0,0.25,176316,oracle_only
263081,130,oracle+donor_profile,xml,0,0.25,176317,oracle_only
263214,143,oracle+donor_profile,xml,0,0.25,176318,oracle_only
263360,144,oracle+donor_profile,xml,0,0.25,176319,oracle_only
263507,122,oracle+donor_profile,xml,0,0.25,176320,oracle_only
263632,114,oracle+donor_profile,xml,0,0.25,176321,oracle_only
263749,123,oracle+donor_profile,xml,0,0.25,176322,oracle_only
263875,127,oracle+donor_profile,xml,0,0.25,176323,oracle_only
264005,121,oracle+donor_profile,xml,0,0.25,176324,oracle_only
264129,123,oracle+donor_profile,xml,0,0.25,176325,oracle_only
264255,129,oracle+donor_profile,xml,0,0.25,176326,oracle_only
264387,127,oracle+donor_profile,xml,0,0.25,176327,oracle_only
264517,118,oracle+donor_profile,xml,0,0.25,176328,oracle_only
264638,149,oracle+donor_profile,xml,0,0.25,176329,oracle_only
264790,121,oracle+donor_profile,xml,0,0.25,176330,oracle_only
264914,113,oracle+donor_profile,xml,0,0.25,176331,oracle_only
265030,100,oracle+donor_profile,xml,0,0.25,176332,oracle_only
265133,134,oracle+donor_profile,xml,0,0.25,176333,oracle_only
265270,119,oracle+donor_profile,xml,0,0.25,176334,oracle_only
265392,115,oracle+donor_profile,xml,0,0.25,176335,oracle_only
265510,126,oracle+donor_profile,xml,0,0.25,176336,oracle_only
265639,157,oracle+donor_profile,xml,0,0.25,176337,oracle_only
265799,139,oracle+donor_profile,xml,0,0.25,176338,oracle_only
265941,118,oracle+donor_profile,xml,0,0.25,176339,oracle_only
266062,126,oracle+donor_profile,xml,0,0.25,176340,oracle_only
266191,266,oracle+donor_profile,xml,0,0.25,176341,oracle_only
266460,119,oracle+donor_profile,xml,0,0.25,176342,oracle_only
266582,121,oracle+donor_profile,xml,0,0.25,176343,oracle_only
266706,117,oracle+donor_profile,xml,0,0.25,176344,oracle_only
266826,136,oracle+donor_profile,xml,0,0.25,176345,oracle_only
266965,119,oracle+donor_profile,xml,0,0.25,176346,oracle_only
267087,102,oracle+donor_profile,xml,0,0.25,176347,oracle_only
267192,114,oracle+donor_profile,xml,0,0.25,176348,oracle_only
267309,120,oracle+donor_profile,xml,0,0.25,176349,oracle_only
267432,126,oracle+donor_profile,xml,0,0.25,176350,oracle_only
267561,134,oracle+donor_profile,xml,0,0.25,176351,oracle_only
267698,100,oracle+donor_profile,xml,0,0.25,176352,oracle_only
267801,99,oracle+donor_profile,xml,0,0.25,176353,oracle_only
267903,120,oracle+donor_profile,xml,0,0.25,176354,oracle_only
268026,119,oracle+donor_profile,xml,0,0.25,176355,oracle_only
268148,118,oracle+donor_profile,xml,0,0.25,176356,oracle_only
268269,125,oracle+donor_profile,xml,0,0.25,176357,oracle_only
268397,122,oracle+donor_profile,xml,0,0.25,176358,oracle_only
268522,111,oracle+donor_profile,xml,0,0.25,176359,oracle_only
268636,118,oracle+donor_profile,xml,0,0.25,176360,oracle_only
268757,150,oracle+donor_profile,xml,0,0.25,176361,oracle_only
268910,116,oracle+donor_profile,xml,0,0.25,176362,oracle_only
269029,142,oracle+donor_profile,xml,0,0.25,176363,oracle_only
269174,133,oracle+donor_profile,xml,0,0.25,176364,oracle_only
269310,128,oracle+donor_profile,xml,0,0.25,176365,oracle_only
269441,128,oracle+donor_profile,xml,0,0.25,176366,oracle_only
269572,108,oracle+donor_profile,xml,0,0.25,176367,oracle_only
269683,120,oracle+donor_profile,xml,0,0.25,176368,oracle_only
269806,131,oracle+donor_profile,xml,0,0.25,176369,oracle_only
269940,136,oracle+donor_profile,xml,0,0.25,176370,oracle_only
270079,128,oracle+donor_profile,xml,0,0.25,176371,oracle_only
270210,108,oracle+donor_profile,xml,0,0.25,176372,oracle_only
270321,136,oracle+donor_profile,xml,0,0.25,176373,oracle_only
270460,124,oracle+donor_profile,xml,0,0.25,176374,oracle_only
270587,135,oracle+donor_profile,xml,0,0.25,176375,oracle_only
270725,126,oracle+donor_profile,xml,0,0.25,176376,oracle_only
270854,130,oracle+donor_profile,xml,0,0.25,176377,oracle_only
270987,141,oracle+donor_profile,xml,0,0.25,176378,oracle_only
271131,139,oracle+donor_profile,xml,0,0.25,176379,oracle_only
271273,188,oracle+donor_profile,xml,0,0.25,176380,oracle_only
271464,131,oracle+donor_profile,xml,0,0.25,176381,oracle_only
271598,111,oracle+donor_profile,xml,0,0.25,176382,oracle_only
271712,120,oracle+donor_profile,xml,0,0.25,176383,oracle_only
271835,121,oracle+donor_profile,xml,0,0.25,176384,oracle_only
271959,122,oracle+donor_profile,xml,0,0.25,176385,oracle_only
272084,86,oracle+donor_profile,xml,0,0.25,176386,oracle_only
272173,176,oracle+donor_profile,xml,0,0.25,176387,oracle_only
272352,140,oracle+donor_profile,xml,0,0.25,176388,oracle_only
272495,118,oracle+donor_profile,xml,0,0.25,176389,oracle_only
272616,142,oracle+donor_profile,xml,0,0.25,176390,oracle_only
272761,129,oracle+donor_profile,xml,0,0.25,176391,oracle_only
272893,118,oracle+donor_profile,xml,0,0.25,176392,oracle_only
273014,100,oracle+donor_profile,xml,0,0.25,176393,oracle_only
273117,119,oracle+donor_profile,xml,0,0.25,176394,oracle_only
273239,108,oracle+donor_profile,xml,0,0.25,176395,oracle_only
273350,135,oracle+donor_profile,xml,0,0.25,176396,oracle_only
273488,121,oracle+donor_profile,xml,0,0.25,176397,oracle_only
273612,117,oracle+donor_profile,xml,0,0.25,176398,oracle_only
273732,154,oracle+donor_profile,xml,0,0.25,176399,oracle_only
273889,110,oracle+donor_profile,xml,0,0.25,176400,oracle_only
274002,102,oracle+donor_profile,xml,0,0.25,176401,oracle_only
274107,143,oracle+donor_profile,xml,0,0.25,176402,oracle_only
274253,119,oracle+donor_profile,xml,0,0.25,176403,oracle_only
274375,110,oracle+donor_profile,xml,0,0.25,176404,oracle_only
274488,116,oracle+donor_profile,xml,0,0.25,176405,oracle_only
274607,119,oracle+donor_profile,xml,0,0.25,176406,oracle_only
274729,115,oracle+donor_profile,xml,0,0.25,176407,oracle_only
274847,123,oracle+donor_profile,xml,0,0.25,176408,oracle_only
274973,147,oracle+donor_profile,xml,0,0.25,176409,oracle_only
275123,108,oracle+donor_profile,xml,0,0.25,176410,oracle_only
275234,131,oracle+donor_profile,xml,0,0.25,176411,oracle_only
275368,136,oracle+donor_profile,xml,0,0.25,176412,oracle_only
275507,208,oracle+donor_profile,xml,0,0.25,176413,oracle_only
275718,118,oracle+donor_profile,xml,0,0.25,176414,oracle_only
275839,83,oracle+donor_profile,xml,0,0.25,176415,oracle_only
275925,132,oracle+donor_profile,xml,0,0.25,176416,oracle_only
276060,96,oracle+donor_profile,xml,0,0.25,176417,oracle_only
276159,133,oracle+donor_profile,xml,0,0.25,176418,oracle_only
276295,118,oracle+donor_profile,xml,0,0.25,176419,oracle_only
276416,119,oracle+donor_profile,xml,0,0.25,176420,oracle_only
276538,132,oracle+donor_profile,xml,0,0.25,176421,oracle_only
276673,108,oracle+donor_profile,xml,0,0.25,176422,oracle_only
276784,121,oracle+donor_profile,xml,0,0.25,176423,oracle_only
276908,119,oracle+donor_profile,xml,0,0.25,176424,oracle_only
277030,120,oracle+donor_profile,xml,0,0.25,176425,oracle_only
277153,97,oracle+donor_profile,xml,0,0.25,176426,oracle_only
277253,132,oracle+donor_profile,xml,0,0.25,176427,oracle_only
277388,124,oracle+donor_profile,xml,0,0.25,176428,oracle_only
277515,132,oracle+donor_profile,xml,0,0.25,176429,oracle_only
277650,125,oracle+donor_profile,xml,0,0.25,176430,oracle_only
277778,109,oracle+donor_profile,xml,0,0.25,176431,oracle_only
277890,114,oracle+donor_profile,xml,0,0.25,176432,oracle_only
278007,121,oracle+donor_profile,xml,0,0.25,176433,oracle_only
278131,137,oracle+donor_profile,xml,0,0.25,176434,oracle_only
278271,130,oracle+donor_profile,xml,0,0.25,176435,oracle_only
278404,103,oracle+donor_profile,xml,0,0.25,176436,oracle_only
278510,92,oracle+donor_profile,xml,0,0.25,176437,oracle_only
278605,138,oracle+donor_profile,xml,0,0.25,176438,oracle_only
278746,84,oracle+donor_profile,xml,0,0.25,176439,oracle_only
278833,90,oracle+donor_profile,xml,0,0.25,176440,oracle_only
278926,122,oracle+donor_profile,xml,0,0.25,176441,oracle_only
279051,119,oracle+donor_profile,xml,0,0.25,176442,oracle_only
279173,85,oracle+donor_profile,xml,0,0.25,176443,oracle_only
279261,126,oracle+donor_profile,xml,0,0.25,176444,oracle_only
279390,131,oracle+donor_profile,xml,0,0.25,176445,oracle_only
279524,121,oracle+donor_profile,xml,0,0.25,176446,oracle_only
279648,114,oracle+donor_profile,xml,0,0.25,176447,oracle_only
279765,117,oracle+donor_profile,xml,0,0.25,176448,oracle_only
279885,114,oracle+donor_profile,xml,0,0.25,176449,oracle_only
