offset,length,experts,stream_class,profile,residual_gain,pack_id,status
618826,157,oracle+donor_profile,xml,0,0.25,187427,oracle_only
618986,154,oracle+donor_profile,xml,0,0.25,187428,oracle_only
619143,144,oracle+donor_profile,xml,0,0.25,187429,oracle_only
619290,125,oracle+donor_profile,xml,0,0.25,187430,oracle_only
619418,113,oracle+donor_profile,xml,0,0.25,187431,oracle_only
619534,117,oracle+donor_profile,xml,0,0.25,187432,oracle_only
619654,90,oracle+donor_profile,xml,0,0.25,187433,oracle_only
619747,122,oracle+donor_profile,xml,0,0.25,187434,oracle_only
619872,111,oracle+donor_profile,xml,0,0.25,187435,oracle_only
619986,113,oracle+donor_profile,xml,0,0.25,187436,oracle_only
620102,117,oracle+donor_profile,xml,0,0.25,187437,oracle_only
620222,161,oracle+donor_profile,xml,0,0.25,187438,oracle_only
620386,143,oracle+donor_profile,xml,0,0.25,187439,oracle_only
620532,118,oracle+donor_profile,xml,0,0.25,187440,oracle_only
620653,111,oracle+donor_profile,xml,0,0.25,187441,oracle_only
620767,125,oracle+donor_profile,xml,0,0.25,187442,oracle_only
620895,136,oracle+donor_profile,xml,0,0.25,187443,oracle_only
621034,121,oracle+donor_profile,xml,0,0.25,187444,oracle_only
621158,126,oracle+donor_profile,xml,0,0.25,187445,oracle_only
621287,121,oracle+donor_profile,xml,0,0.25,187446,oracle_only
621411,99,oracle+donor_profile,xml,0,0.25,187447,oracle_only
621513,121,oracle+donor_profile,xml,0,0.25,187448,oracle_only
621637,121,oracle+donor_profile,xml,0,0.25,187449,oracle_only
621761,121,oracle+donor_profile,xml,0,0.25,187450,oracle_only
621885,131,oracle+donor_profile,xml,0,0.25,187451,oracle_only
622019,131,oracle+donor_profile,xml,0,0.25,187452,oracle_only
622153,86,oracle+donor_profile,xml,0,0.25,187453,oracle_only
622242,125,oracle+donor_profile,xml,0,0.25,187454,oracle_only
622370,158,oracle+donor_profile,xml,0,0.25,187455,oracle_only
622531,125,oracle+donor_profile,xml,0,0.25,187456,oracle_only
622659,108,oracle+donor_profile,xml,0,0.25,187457,oracle_only
622770,137,oracle+donor_profile,xml,0,0.25,187458,oracle_only
622910,124,oracle+donor_profile,xml,0,0.25,187459,oracle_only
623037,85,oracle+donor_profile,xml,0,0.25,187460,oracle_only
623125,147,oracle+donor_profile,xml,0,0.25,187461,oracle_only
623275,135,oracle+donor_profile,xml,0,0.25,187462,oracle_only
623413,128,oracle+donor_profile,xml,0,0.25,187463,oracle_only
623544,125,oracle+donor_profile,xml,0,0.25,187464,oracle_only
623672,129,oracle+donor_profile,xml,0,0.25,187465,oracle_only
623804,126,oracle+donor_profile,xml,0,0.25,187466,oracle_only
623933,141,oracle+donor_profile,xml,0,0.25,187467,oracle_only
624077,124,oracle+donor_profile,xml,0,0.25,187468,oracle_only
624204,98,oracle+donor_profile,xml,0,0.25,187469,oracle_only
624305,137,oracle+donor_profile,xml,0,0.25,187470,oracle_only
624445,137,oracle+donor_profile,xml,0,0.25,187471,oracle_only
624585,137,oracle+donor_profile,xml,0,0.25,187472,oracle_only
624725,137,oracle+donor_profile,xml,0,0.25,187473,oracle_only
624865,138,oracle+donor_profile,xml,0,0.25,187474,oracle_only
625006,148,oracle+donor_profile,xml,0,0.25,187475,oracle_only
625157,142,oracle+donor_profile,xml,0,0.25,187476,oracle_only
625302,165,oracle+donor_profile,xml,0,0.25,187477,oracle_only
625470,159,oracle+donor_profile,xml,0,0.25,187478,oracle_only
625632,181,oracle+donor_profile,xml,0,0.25,187479,oracle_only
625816,198,oracle+donor_profile,xml,0,0.25,187480,oracle_only
626017,140,oracle+donor_profile,xml,0,0.25,187481,oracle_only
626160,125,oracle+donor_profile,xml,0,0.25,187482,oracle_only
626288,92,oracle+donor_profile,xml,0,0.25,187483,oracle_only
626383,129,oracle+donor_profile,xml,0,0.25,187484,oracle_only
626515,147,oracle+donor_profile,xml,0,0.25,187485,oracle_only
626665,113,oracle+donor_profile,xml,0,0.25,187486,oracle_only
626781,113,oracle+donor_profile,xml,0,0.25,187487,oracle_only
626897,114,oracle+donor_profile,xml,0,0.25,187488,oracle_only
627014,137,oracle+donor_profile,xml,0,0.25,187489,oracle_only
627154,133,oracle+donor_profile,xml,0,0.25,187490,oracle_only
627290,129,oracle+donor_profile,xml,0,0.25,187491,oracle_only
627422,132,oracle+donor_profile,xml,0,0.25,187492,oracle_only
627557,153,oracle+donor_profile,xml,0,0.25,187493,oracle_only
627713,115,oracle+donor_profile,xml,0,0.25,187494,oracle_only
627831,115,oracle+donor_profile,xml,0,0.25,187495,oracle_only
627949,78,oracle+donor_profile,xml,0,0.25,187496,oracle_only
628030,111,oracle+donor_profile,xml,0,0.25,187497,oracle_only
628144,174,oracle+donor_profile,xml,0,0.25,187498,oracle_only
628321,100,oracle+donor_profile,xml,0,0.25,187499,oracle_only
628424,108,oracle+donor_profile,xml,0,0.25,187500,oracle_only
628535,111,oracle+donor_profile,xml,0,0.25,187501,oracle_only
628649,124,oracle+donor_profile,xml,0,0.25,187502,oracle_only
628776,229,oracle+donor_profile,xml,0,0.25,187503,oracle_only
629008,108,oracle+donor_profile,xml,0,0.25,187504,oracle_only
629119,130,oracle+donor_profile,xml,0,0.25,187505,oracle_only
629252,129,oracle+donor_profile,xml,0,0.25,187506,oracle_only
629384,93,oracle+donor_profile,xml,0,0.25,187507,oracle_only
629480,88,oracle+donor_profile,xml,0,0.25,187508,oracle_only
629571,78,oracle+donor_profile,xml,0,0.25,187509,oracle_only
629652,83,oracle+donor_profile,xml,0,0.25,187510,oracle_only
629738,88,oracle+donor_profile,xml,0,0.25,187511,oracle_only
629829,121,oracle+donor_profile,xml,0,0.25,187512,oracle_only
629953,121,oracle+donor_profile,xml,0,0.25,187513,oracle_only
630077,127,oracle+donor_profile,xml,0,0.25,187514,oracle_only
630207,95,oracle+donor_profile,xml,0,0.25,187515,oracle_only
630305,116,oracle+donor_profile,xml,0,0.25,187516,oracle_only
630424,105,oracle+donor_profile,xml,0,0.25,187517,oracle_only
630532,130,oracle+donor_profile,xml,0,0.25,187518,oracle_only
630665,124,oracle+donor_profile,xml,0,0.25,187519,oracle_only
630792,131,oracle+donor_profile,xml,0,0.25,187520,oracle_only
630926,131,oracle+donor_profile,xml,0,0.25,187521,oracle_only
631060,124,oracle+donor_profile,xml,0,0.25,187522,oracle_only
631187,90,oracle+donor_profile,xml,0,0.25,187523,oracle_only
631280,112,oracle+donor_profile,xml,0,0.25,187524,oracle_only
631395,101,oracle+donor_profile,xml,0,0.25,187525,oracle_only
631499,120,oracle+donor_profile,xml,0,0.25,187526,oracle_only
631622,135,oracle+donor_profile,xml,0,0.25,187527,oracle_only
631760,146,oracle+donor_profile,xml,0,0.25,187528,oracle_only
631909,105,oracle+donor_profile,xml,0,0.25,187529,oracle_only
632017,97,oracle+donor_profile,xml,0,0.25,187530,oracle_only
632117,137,oracle+donor_profile,xml,0,0.25,187531,oracle_only
632257,147,oracle+donor_profile,xml,0,0.25,187532,oracle_only
632407,89,oracle+donor_profile,xml,0,0.25,187533,oracle_only
632499,121,oracle+donor_profile,xml,0,0.25,187534,oracle_only
632623,96,oracle+donor_profile,xml,0,0.25,187535,oracle_only
632722,121,oracle+donor_profile,xml,0,0.25,187536,oracle_only
632846,135,oracle+donor_profile,xml,0,0.25,187537,oracle_only
632984,137,oracle+donor_profile,xml,0,0.25,187538,oracle_only
633124,96,oracle+donor_profile,xml,0,0.25,187539,oracle_only
633223,127,oracle+donor_profile,xml,0,0.25,187540,oracle_only
633353,109,oracle+donor_profile,xml,0,0.25,187541,oracle_only
633465,115,oracle+donor_profile,xml,0,0.25,187542,oracle_only
633583,107,oracle+donor_profile,xml,0,0.25,187543,oracle_only
633693,106,oracle+donor_profile,xml,0,0.25,187544,oracle_only
633802,84,oracle+donor_profile,xml,0,0.25,187545,oracle_only
633889,167,oracle+donor_profile,xml,0,0.25,187546,oracle_only
634059,103,oracle+donor_profile,xml,0,0.25,187547,oracle_only
634165,110,oracle+donor_profile,xml,0,0.25,187548,oracle_only
634278,110,oracle+donor_profile,xml,0,0.25,187549,oracle_only
634391,113,oracle+donor_profile,xml,0,0.25,187550,oracle_only
634507,155,oracle+donor_profile,xml,0,0.25,187551,oracle_only
634665,126,oracle+donor_profile,xml,0,0.25,187552,oracle_only
634794,128,oracle+donor_profile,xml,0,0.25,187553,oracle_only
634925,119,oracle+donor_profile,xml,0,0.25,187554,oracle_only
635047,124,oracle+donor_profile,xml,0,0.25,187555,oracle_only
635174,124,oracle+donor_profile,xml,0,0.25,187556,oracle_only
635301,88,oracle+donor_profile,xml,0,0.25,187557,oracle_only
635392,88,oracle+donor_profile,xml,0,0.25,187558,oracle_only
635483,124,oracle+donor_profile,xml,0,0.25,187559,oracle_only
635610,124,oracle+donor_profile,xml,0,0.25,187560,oracle_only
635737,132,oracle+donor_profile,xml,0,0.25,187561,oracle_only
635872,124,oracle+donor_profile,xml,0,0.25,187562,oracle_only
635999,95,oracle+donor_profile,xml,0,0.25,187563,oracle_only
636097,157,oracle+donor_profile,xml,0,0.25,187564,oracle_only
636257,115,oracle+donor_profile,xml,0,0.25,187565,oracle_only
636375,90,oracle+donor_profile,xml,0,0.25,187566,oracle_only
636468,106,oracle+donor_profile,xml,0,0.25,187567,oracle_only
636577,102,oracle+donor_profile,xml,0,0.25,187568,oracle_only
636682,114,oracle+donor_profile,xml,0,0.25,187569,oracle_only
636799,119,oracle+donor_profile,xml,0,0.25,187570,oracle_only
636921,154,oracle+donor_profile,xml,0,0.25,187571,oracle_only
637078,118,oracle+donor_profile,xml,0,0.25,187572,oracle_only
637199,148,oracle+donor_profile,xml,0,0.25,187573,oracle_only
637350,99,oracle+donor_profile,xml,0,0.25,187574,oracle_only
637452,113,oracle+donor_profile,xml,0,0.25,187575,oracle_only
637568,189,oracle+donor_profile,xml,0,0.25,187576,oracle_only
637760,189,oracle+donor_profile,xml,0,0.25,187577,oracle_only
637952,190,oracle+donor_profile,xml,0,0.25,187578,oracle_only
638145,109,oracle+donor_profile,xml,0,0.25,187579,oracle_only
638257,180,oracle+donor_profile,xml,0,0.25,187580,oracle_only
638440,193,oracle+donor_profile,xml,0,0.25,187581,oracle_only
638636,109,oracle+donor_profile,xml,0,0.25,187582,oracle_only
638748,116,oracle+donor_profile,xml,0,0.25,187583,oracle_only
638867,107,oracle+donor_profile,xml,0,0.25,187584,oracle_only
638977,109,oracle+donor_profile,xml,0,0.25,187585,oracle_only
639089,108,oracle+donor_profile,xml,0,0.25,187586,oracle_only
639200,135,oracle+donor_profile,xml,0,0.25,187587,oracle_only
639338,124,oracle+donor_profile,xml,0,0.25,187588,oracle_only
639465,124,oracle+donor_profile,xml,0,0.25,187589,oracle_only
639592,124,oracle+donor_profile,xml,0,0.25,187590,oracle_only
639719,124,oracle+donor_profile,xml,0,0.25,187591,oracle_only
639846,124,oracle+donor_profile,xml,0,0.25,187592,oracle_only
639973,124,oracle+donor_profile,xml,0,0.25,187593,oracle_only
640100,124,oracle+donor_profile,xml,0,0.25,187594,oracle_only
640227,124,oracle+donor_profile,xml,0,0.25,187595,oracle_only
640354,124,oracle+donor_profile,xml,0,0.25,187596,oracle_only
640481,124,oracle+donor_profile,xml,0,0.25,187597,oracle_only
640608,96,oracle+donor_profile,xml,0,0.25,187598,oracle_only
640707,121,oracle+donor_profile,xml,0,0.25,187599,oracle_only
640831,124,oracle+donor_profile,xml,0,0.25,187600,oracle_only
640958,88,oracle+donor_profile,xml,0,0.25,187601,oracle_only
641049,121,oracle+donor_profile,xml,0,0.25,187602,oracle_only
641173,124,oracle+donor_profile,xml,0,0.25,187603,oracle_only
641300,124,oracle+donor_profile,xml,0,0.25,187604,oracle_only
641427,178,oracle+donor_profile,xml,0,0.25,187605,oracle_only
641608,124,oracle+donor_profile,xml,0,0.25,187606,oracle_only
641735,131,oracle+donor_profile,xml,0,0.25,187607,oracle_only
641869,79,oracle+donor_profile,xml,0,0.25,187608,oracle_only
641951,113,oracle+donor_profile,xml,0,0.25,187609,oracle_only
642067,88,oracle+donor_profile,xml,0,0.25,187610,oracle_only
642158,149,oracle+donor_profile,xml,0,0.25,187611,oracle_only
642310,116,oracle+donor_profile,xml,0,0.25,187612,oracle_only
642429,124,oracle+donor_profile,xml,0,0.25,187613,oracle_only
642556,127,oracle+donor_profile,xml,0,0.25,187614,oracle_only
642686,148,oracle+donor_profile,xml,0,0.25,187615,oracle_only
642837,108,oracle+donor_profile,xml,0,0.25,187616,oracle_only
642948,106,oracle+donor_profile,xml,0,0.25,187617,oracle_only
643057,96,oracle+donor_profile,xml,0,0.25,187618,oracle_only
643156,126,oracle+donor_profile,xml,0,0.25,187619,oracle_only
643285,80,oracle+donor_profile,xml,0,0.25,187620,oracle_only
643368,125,oracle+donor_profile,xml,0,0.25,187621,oracle_only
643496,81,oracle+donor_profile,xml,0,0.25,187622,oracle_only
643580,158,oracle+donor_profile,xml,0,0.25,187623,oracle_only
643741,116,oracle+donor_profile,xml,0,0.25,187624,oracle_only
643860,120,oracle+donor_profile,xml,0,0.25,187625,oracle_only
643983,119,oracle+donor_profile,xml,0,0.25,187626,oracle_only
644105,123,oracle+donor_profile,xml,0,0.25,187627,oracle_only
644231,101,oracle+donor_profile,xml,0,0.25,187628,oracle_only
644335,143,oracle+donor_profile,xml,0,0.25,187629,oracle_only
644481,108,oracle+donor_profile,xml,0,0.25,187630,oracle_only
644592,149,oracle+donor_profile,xml,0,0.25,187631,oracle_only
644744,109,oracle+donor_profile,xml,0,0.25,187632,oracle_only
644856,122,oracle+donor_profile,xml,0,0.25,187633,oracle_only
644981,120,oracle+donor_profile,xml,0,0.25,187634,oracle_only
645104,90,oracle+donor_profile,xml,0,0.25,187635,oracle_only
645197,129,oracle+donor_profile,xml,0,0.25,187636,oracle_only
645329,132,oracle+donor_profile,xml,0,0.25,187637,oracle_only
645464,96,oracle+donor_profile,xml,0,0.25,187638,oracle_only
645563,127,oracle+donor_profile,xml,0,0.25,187639,oracle_only
645693,129,oracle+donor_profile,xml,0,0.25,187640,oracle_only
645825,137,oracle+donor_profile,xml,0,0.25,187641,oracle_only
645965,125,oracle+donor_profile,xml,0,0.25,187642,oracle_only
646093,100,oracle+donor_profile,xml,0,0.25,187643,oracle_only
646196,100,oracle+donor_profile,xml,0,0.25,187644,oracle_only
646299,117,oracle+donor_profile,xml,0,0.25,187645,oracle_only
646419,100,oracle+donor_profile,xml,0,0.25,187646,oracle_only
646522,123,oracle+donor_profile,xml,0,0.25,187647,oracle_only
646648,123,oracle+donor_profile,xml,0,0.25,187648,oracle_only
646774,116,oracle+donor_profile,xml,0,0.25,187649,oracle_only
646893,114,oracle+donor_profile,xml,0,0.25,187650,oracle_only
647010,124,oracle+donor_profile,xml,0,0.25,187651,oracle_only
647137,134,oracle+donor_profile,xml,0,0.25,187652,oracle_only
647274,124,oracle+donor_profile,xml,0,0.25,187653,oracle_only
647401,124,oracle+donor_profile,xml,0,0.25,187654,oracle_only
647528,124,oracle+donor_profile,xml,0,0.25,187655,oracle_only
647655,124,oracle+donor_profile,xml,0,0.25,187656,oracle_only
647782,130,oracle+donor_profile,xml,0,0.25,187657,oracle_only
647915,88,oracle+donor_profile,xml,0,0.25,187658,oracle_only
648006,88,oracle+donor_profile,xml,0,0.25,187659,oracle_only
648097,124,oracle+donor_profile,xml,0,0.25,187660,oracle_only
648224,120,oracle+donor_profile,xml,0,0.25,187661,oracle_only
648347,106,oracle+donor_profile,xml,0,0.25,187662,oracle_only
648456,118,oracle+donor_profile,xml,0,0.25,187663,oracle_only
648577,105,oracle+donor_profile,xml,0,0.25,187664,oracle_only
648685,140,oracle+donor_profile,xml,0,0.25,187665,oracle_only
648828,86,oracle+donor_profile,xml,0,0.25,187666,oracle_only
648917,121,oracle+donor_profile,xml,0,0.25,187667,oracle_only
649041,124,oracle+donor_profile,xml,0,0.25,187668,oracle_only
649168,88,oracle+donor_profile,xml,0,0.25,187669,oracle_only
649259,124,oracle+donor_profile,xml,0,0.25,187670,oracle_only
649386,124,oracle+donor_profile,xml,0,0.25,187671,oracle_only
649513,124,oracle+donor_profile,xml,0,0.25,187672,oracle_only
649640,134,oracle+donor_profile,xml,0,0.25,187673,oracle_only
649777,131,oracle+donor_profile,xml,0,0.25,187674,oracle_only
649911,121,oracle+donor_profile,xml,0,0.25,187675,oracle_only
650035,121,oracle+donor_profile,xml,0,0.25,187676,oracle_only
650159,121,oracle+donor_profile,xml,0,0.25,187677,oracle_only
650283,121,oracle+donor_profile,xml,0,0.25,187678,oracle_only
650407,131,oracle+donor_profile,xml,0,0.25,187679,oracle_only
650541,109,oracle+donor_profile,xml,0,0.25,187680,oracle_only
650653,116,oracle+donor_profile,xml,0,0.25,187681,oracle_only
650772,119,oracle+donor_profile,xml,0,0.25,187682,oracle_only
650894,127,oracle+donor_profile,xml,0,0.25,187683,oracle_only
651024,123,oracle+donor_profile,xml,0,0.25,187684,oracle_only
651150,142,oracle+donor_profile,xml,0,0.25,187685,oracle_only
651295,131,oracle+donor_profile,xml,0,0.25,187686,oracle_only
651429,105,oracle+donor_profile,xml,0,0.25,187687,oracle_only
651537,118,oracle+donor_profile,xml,0,0.25,187688,oracle_only
651658,123,oracle+donor_profile,xml,0,0.25,187689,oracle_only
651784,123,oracle+donor_profile,xml,0,0.25,187690,oracle_only
651910,109,oracle+donor_profile,xml,0,0.25,187691,oracle_only
652022,98,oracle+donor_profile,xml,0,0.25,187692,oracle_only
652123,117,oracle+donor_profile,xml,0,0.25,187693,oracle_only
652243,114,oracle+donor_profile,xml,0,0.25,187694,oracle_only
652360,106,oracle+donor_profile,xml,0,0.25,187695,oracle_only
652469,119,oracle+donor_profile,xml,0,0.25,187696,oracle_only
652591,117,oracle+donor_profile,xml,0,0.25,187697,oracle_only
652711,101,oracle+donor_profile,xml,0,0.25,187698,oracle_only
652815,101,oracle+donor_profile,xml,0,0.25,187699,oracle_only
652919,104,oracle+donor_profile,xml,0,0.25,187700,oracle_only
653026,119,oracle+donor_profile,xml,0,0.25,187701,oracle_only
653148,84,oracle+donor_profile,xml,0,0.25,187702,oracle_only
653235,84,oracle+donor_profile,xml,0,0.25,187703,oracle_only
653322,100,oracle+donor_profile,xml,0,0.25,187704,oracle_only
653425,150,oracle+donor_profile,xml,0,0.25,187705,oracle_only
653578,124,oracle+donor_profile,xml,0,0.25,187706,oracle_only
653705,136,oracle+donor_profile,xml,0,0.25,187707,oracle_only
653844,77,oracle+donor_profile,xml,0,0.25,187708,oracle_only
653924,86,oracle+donor_profile,xml,0,0.25,187709,oracle_only
654013,125,oracle+donor_profile,xml,0,0.25,187710,oracle_only
654141,121,oracle+donor_profile,xml,0,0.25,187711,oracle_only
654265,124,oracle+donor_profile,xml,0,0.25,187712,oracle_only
654392,80,oracle+donor_profile,xml,0,0.25,187713,oracle_only
654475,100,oracle+donor_profile,xml,0,0.25,187714,oracle_only
654578,107,oracle+donor_profile,xml,0,0.25,187715,oracle_only
654688,124,oracle+donor_profile,xml,0,0.25,187716,oracle_only
654815,111,oracle+donor_profile,xml,0,0.25,187717,oracle_only
654929,102,oracle+donor_profile,xml,0,0.25,187718,oracle_only
655034,186,oracle+donor_profile,xml,0,0.25,187719,oracle_only
655223,120,oracle+donor_profile,xml,0,0.25,187720,oracle_only
655346,115,oracle+donor_profile,xml,0,0.25,187721,oracle_only
655464,124,oracle+donor_profile,xml,0,0.25,187722,oracle_only
655591,159,oracle+donor_profile,xml,0,0.25,187723,oracle_only
655753,121,oracle+donor_profile,xml,0,0.25,187724,oracle_only
655877,114,oracle+donor_profile,xml,0,0.25,187725,oracle_only
655994,142,oracle+donor_profile,xml,0,0.25,187726,oracle_only
656139,132,oracle+donor_profile,xml,0,0.25,187727,oracle_only
656274,99,oracle+donor_profile,xml,0,0.25,187728,oracle_only
656376,129,oracle+donor_profile,xml,0,0.25,187729,oracle_only
656508,121,oracle+donor_profile,xml,0,0.25,187730,oracle_only
656632,121,oracle+donor_profile,xml,0,0.25,187731,oracle_only
656756,107,oracle+donor_profile,xml,0,0.25,187732,oracle_only
656866,98,oracle+donor_profile,xml,0,0.25,187733,oracle_only
656967,121,oracle+donor_profile,xml,0,0.25,187734,oracle_only
657091,115,oracle+donor_profile,xml,0,0.25,187735,oracle_only
657209,118,oracle+donor_profile,xml,0,0.25,187736,oracle_only
657330,97,oracle+donor_profile,xml,0,0.25,187737,oracle_only
657430,124,oracle+donor_profile,xml,0,0.25,187738,oracle_only
657557,98,oracle+donor_profile,xml,0,0.25,187739,oracle_only
657658,117,oracle+donor_profile,xml,0,0.25,187740,oracle_only
657778,141,oracle+donor_profile,xml,0,0.25,187741,oracle_only
657922,110,oracle+donor_profile,xml,0,0.25,187742,oracle_only
658035,157,oracle+donor_profile,xml,0,0.25,187743,oracle_only
658195,128,oracle+donor_profile,xml,0,0.25,187744,oracle_only
658326,119,oracle+donor_profile,xml,0,0.25,187745,oracle_only
658448,141,oracle+donor_profile,xml,0,0.25,187746,oracle_only
658592,120,oracle+donor_profile,xml,0,0.25,187747,oracle_only
658715,91,oracle+donor_profile,xml,0,0.25,187748,oracle_only
658809,108,oracle+donor_profile,xml,0,0.25,187749,oracle_only
658920,124,oracle+donor_profile,xml,0,0.25,187750,oracle_only
659047,124,oracle+donor_profile,xml,0,0.25,187751,oracle_only
659174,88,oracle+donor_profile,xml,0,0.25,187752,oracle_only
659265,124,oracle+donor_profile,xml,0,0.25,187753,oracle_only
659392,124,oracle+donor_profile,xml,0,0.25,187754,oracle_only
659519,124,oracle+donor_profile,xml,0,0.25,187755,oracle_only
659646,134,oracle+donor_profile,xml,0,0.25,187756,oracle_only
659783,132,oracle+donor_profile,xml,0,0.25,187757,oracle_only
659918,127,oracle+donor_profile,xml,0,0.25,187758,oracle_only
660048,131,oracle+donor_profile,xml,0,0.25,187759,oracle_only
660182,146,oracle+donor_profile,xml,0,0.25,187760,oracle_only
660331,123,oracle+donor_profile,xml,0,0.25,187761,oracle_only
660457,135,oracle+donor_profile,xml,0,0.25,187762,oracle_only
660595,123,oracle+donor_profile,xml,0,0.25,187763,oracle_only
660721,134,oracle+donor_profile,xml,0,0.25,187764,oracle_only
660858,100,oracle+donor_profile,xml,0,0.25,187765,oracle_only
660961,141,oracle+donor_profile,xml,0,0.25,187766,oracle_only
661105,122,oracle+donor_profile,xml,0,0.25,187767,oracle_only
661230,122,oracle+donor_profile,xml,0,0.25,187768,oracle_only
661355,115,oracle+donor_profile,xml,0,0.25,187769,oracle_only
661473,112,oracle+donor_profile,xml,0,0.25,187770,oracle_only
661588,120,oracle+donor_profile,xml,0,0.25,187771,oracle_only
661711,112,oracle+donor_profile,xml,0,0.25,187772,oracle_only
661826,148,oracle+donor_profile,xml,0,0.25,187773,oracle_only
661977,136,oracle+donor_profile,xml,0,0.25,187774,oracle_only
662116,142,oracle+donor_profile,xml,0,0.25,187775,oracle_only
662261,86,oracle+donor_profile,xml,0,0.25,187776,oracle_only
662350,131,oracle+donor_profile,xml,0,0.25,187777,oracle_only
662484,121,oracle+donor_profile,xml,0,0.25,187778,oracle_only
662608,121,oracle+donor_profile,xml,0,0.25,187779,oracle_only
662732,121,oracle+donor_profile,xml,0,0.25,187780,oracle_only
662856,174,oracle+donor_profile,xml,0,0.25,187781,oracle_only
663033,121,oracle+donor_profile,xml,0,0.25,187782,oracle_only
663157,114,oracle+donor_profile,xml,0,0.25,187783,oracle_only
663274,109,oracle+donor_profile,xml,0,0.25,187784,oracle_only
663386,111,oracle+donor_profile,xml,0,0.25,187785,oracle_only
663500,150,oracle+donor_profile,xml,0,0.25,187786,oracle_only
663653,137,oracle+donor_profile,xml,0,0.25,187787,oracle_only
663793,140,oracle+donor_profile,xml,0,0.25,187788,oracle_only
663936,140,oracle+donor_profile,xml,0,0.25,187789,oracle_only
664079,140,oracle+donor_profile,xml,0,0.25,187790,oracle_only
664222,111,oracle+donor_profile,xml,0,0.25,187791,oracle_only
664336,140,oracle+donor_profile,xml,0,0.25,187792,oracle_only
664479,140,oracle+donor_profile,xml,0,0.25,187793,oracle_only
664622,142,oracle+donor_profile,xml,0,0.25,187794,oracle_only
664767,125,oracle+donor_profile,xml,0,0.25,187795,oracle_only
664895,93,oracle+donor_profile,xml,0,0.25,187796,oracle_only
664991,82,oracle+donor_profile,xml,0,0.25,187797,oracle_only
665076,131,oracle+donor_profile,xml,0,0.25,187798,oracle_only
665210,94,oracle+donor_profile,xml,0,0.25,187799,oracle_only
665307,126,oracle+donor_profile,xml,0,0.25,187800,oracle_only
665436,115,oracle+donor_profile,xml,0,0.25,187801,oracle_only
665554,122,oracle+donor_profile,xml,0,0.25,187802,oracle_only
665679,119,oracle+donor_profile,xml,0,0.25,187803,oracle_only
665801,121,oracle+donor_profile,xml,0,0.25,187804,oracle_only
665925,86,oracle+donor_profile,xml,0,0.25,187805,oracle_only
666014,121,oracle+donor_profile,xml,0,0.25,187806,oracle_only
666138,121,oracle+donor_profile,xml,0,0.25,187807,oracle_only
666262,121,oracle+donor_profile,xml,0,0.25,187808,oracle_only
666386,121,oracle+donor_profile,xml,0,0.25,187809,oracle_only
666510,130,oracle+donor_profile,xml,0,0.25,187810,oracle_only
666643,121,oracle+donor_profile,xml,0,0.25,187811,oracle_only
666767,159,oracle+donor_profile,xml,0,0.25,187812,oracle_only
666929,132,oracle+donor_profile,xml,0,0.25,187813,oracle_only
667064,120,oracle+donor_profile,xml,0,0.25,187814,oracle_only
667187,130,oracle+donor_profile,xml,0,0.25,187815,oracle_only
667320,133,oracle+donor_profile,xml,0,0.25,187816,oracle_only
667456,131,oracle+donor_profile,xml,0,0.25,187817,oracle_only
667590,104,oracle+donor_profile,xml,0,0.25,187818,oracle_only
667697,139,oracle+donor_profile,xml,0,0.25,187819,oracle_only
667839,123,oracle+donor_profile,xml,0,0.25,187820,oracle_only
667965,118,oracle+donor_profile,xml,0,0.25,187821,oracle_only
668086,126,oracle+donor_profile,xml,0,0.25,187822,oracle_only
668215,91,oracle+donor_profile,xml,0,0.25,187823,oracle_only
668309,140,oracle+donor_profile,xml,0,0.25,187824,oracle_only
668452,125,oracle+donor_profile,xml,0,0.25,187825,oracle_only
668580,105,oracle+donor_profile,xml,0,0.25,187826,oracle_only
668688,153,oracle+donor_profile,xml,0,0.25,187827,oracle_only
668844,174,oracle+donor_profile,xml,0,0.25,187828,oracle_only
669021,111,oracle+donor_profile,xml,0,0.25,187829,oracle_only
669135,158,oracle+donor_profile,xml,0,0.25,187830,oracle_only
669296,130,oracle+donor_profile,xml,0,0.25,187831,oracle_only
669429,137,oracle+donor_profile,xml,0,0.25,187832,oracle_only
669569,104,oracle+donor_profile,xml,0,0.25,187833,oracle_only
669676,87,oracle+donor_profile,xml,0,0.25,187834,oracle_only
669766,123,oracle+donor_profile,xml,0,0.25,187835,oracle_only
669892,133,oracle+donor_profile,xml,0,0.25,187836,oracle_only
670028,121,oracle+donor_profile,xml,0,0.25,187837,oracle_only
670152,121,oracle+donor_profile,xml,0,0.25,187838,oracle_only
670276,131,oracle+donor_profile,xml,0,0.25,187839,oracle_only
670410,121,oracle+donor_profile,xml,0,0.25,187840,oracle_only
670534,121,oracle+donor_profile,xml,0,0.25,187841,oracle_only
670658,121,oracle+donor_profile,xml,0,0.25,187842,oracle_only
670782,121,oracle+donor_profile,xml,0,0.25,187843,oracle_only
670906,121,oracle+donor_profile,xml,0,0.25,187844,oracle_only
671030,86,oracle+donor_profile,xml,0,0.25,187845,oracle_only
671119,124,oracle+donor_profile,xml,0,0.25,187846,oracle_only
671246,124,oracle+donor_profile,xml,0,0.25,187847,oracle_only
671373,88,oracle+donor_profile,xml,0,0.25,187848,oracle_only
671464,124,oracle+donor_profile,xml,0,0.25,187849,oracle_only
