pack_id,recipient_offset,recipient_length,candidate_rank,donor_offset,donor_length,phrase_score,signature_hits
1227,315147631,254633,11,313614336,4096,2,2
1228,315402267,261693,0,313032704,4096,4,4
1228,315402267,261693,1,32768,4096,3,3
1228,315402267,261693,2,196608,4096,3,3
1228,315402267,261693,3,3108864,4096,3,3
1228,315402267,261693,4,310800384,4096,3,3
1228,315402267,261693,5,311857152,4096,3,3
1228,315402267,261693,6,313491456,4096,3,3
1228,315402267,261693,7,314146816,4096,3,3
1228,315402267,261693,8,314159104,4096,3,3
1228,315402267,261693,9,315260928,4096,3,3
1228,315402267,261693,10,90112,4096,2,2
1228,315402267,261693,11,98304,4096,2,2
1229,315663963,259150,0,16384,4096,2,2
1229,315663963,259150,1,98304,4096,2,2
1229,315663963,259150,2,310263808,4096,2,2
1229,315663963,259150,3,310898688,4096,2,2
1229,315663963,259150,4,311554048,4096,2,2
1229,315663963,259150,5,311685120,4096,2,2
1229,315663963,259150,6,313614336,4096,2,2
1229,315663963,259150,7,313733120,4096,2,2
1229,315663963,259150,8,8192,4096,1,1
1229,315663963,259150,9,53248,4096,1,1
1229,315663963,259150,10,135168,4096,1,1
1229,315663963,259150,11,143360,4096,1,1
1230,315923116,228550,0,2428928,4096,1,1
1230,315923116,228550,1,3108864,4096,1,1
1230,315923116,228550,2,17481728,4096,1,1
1230,315923116,228550,3,24354816,4096,1,1
1230,315923116,228550,4,26873856,4096,1,1
1230,315923116,228550,5,36184064,4096,1,1
1230,315923116,228550,6,119439360,4096,1,1
1230,315923116,228550,7,148504576,4096,1,1
1230,315923116,228550,8,152043520,4096,1,1
1230,315923116,228550,9,154464256,4096,1,1
1230,315923116,228550,10,160522240,4096,1,1
1230,315923116,228550,11,175341568,4096,1,1
1231,316151669,260684,0,315850752,4096,4,4
1231,316151669,260684,1,314675200,4096,3,3
1231,316151669,260684,2,2428928,4096,2,2
1231,316151669,260684,3,3108864,4096,2,2
1231,316151669,260684,4,310677504,4096,2,2
1231,316151669,260684,5,310788096,4096,2,2
1231,316151669,260684,6,312442880,4096,2,2
1231,316151669,260684,7,312688640,4096,2,2
1231,316151669,260684,8,313032704,4096,2,2
1231,316151669,260684,9,313716736,4096,2,2
1231,316151669,260684,10,315031552,4096,2,2
1231,316151669,260684,11,315047936,4096,2,2
1232,316412356,235703,0,24576,4096,2,2
1232,316412356,235703,1,40960,4096,2,2
1232,316412356,235703,2,53248,4096,2,2
1232,316412356,235703,3,143360,4096,2,2
1232,316412356,235703,4,312926208,4096,2,2
1232,316412356,235703,5,313032704,4096,2,2
1232,316412356,235703,6,313417728,4096,2,2
1232,316412356,235703,7,314044416,4096,2,2
1232,316412356,235703,8,314540032,4096,2,2
1232,316412356,235703,9,314589184,4096,2,2
1232,316412356,235703,10,315052032,4096,2,2
1232,316412356,235703,11,315158528,4096,2,2
1233,316648062,261820,0,316510208,4096,2,2
1233,316648062,261820,1,24576,4096,1,1
1233,316648062,261820,2,32768,4096,1,1
1233,316648062,261820,3,40960,4096,1,1
1233,316648062,261820,4,53248,4096,1,1
1233,316648062,261820,5,143360,4096,1,1
1233,316648062,261820,6,196608,4096,1,1
1233,316648062,261820,7,1622016,4096,1,1
1233,316648062,261820,8,6066176,4096,1,1
1233,316648062,261820,9,9871360,4096,1,1
1233,316648062,261820,10,11046912,4096,1,1
1233,316648062,261820,11,20869120,4096,1,1
1234,316909885,247150,0,98304,4096,3,3
1234,316909885,247150,1,90112,4096,2,2
1234,316909885,247150,2,314769408,4096,2,2
1234,316909885,247150,3,315035648,4096,2,2
1234,316909885,247150,4,315228160,4096,2,2
1234,316909885,247150,5,315457536,4096,2,2
1234,316909885,247150,6,315572224,4096,2,2
1234,316909885,247150,7,316346368,4096,2,2
1234,316909885,247150,8,8192,4096,1,1
1234,316909885,247150,9,16384,4096,1,1
1234,316909885,247150,10,135168,4096,1,1
1234,316909885,247150,11,14979072,4096,1,1
1235,317157038,256478,0,90112,4096,1,1
1235,317157038,256478,1,98304,4096,1,1
1235,317157038,256478,2,48865280,4096,1,1
1235,317157038,256478,3,310308864,4096,1,1
1235,317157038,256478,4,314769408,4096,1,1
1235,317157038,256478,5,315035648,4096,1,1
1235,317157038,256478,6,315228160,4096,1,1
1235,317157038,256478,7,315457536,4096,1,1
1235,317157038,256478,8,315572224,4096,1,1
1235,317157038,256478,9,316346368,4096,1,1
1235,317157038,256478,10,316915712,4096,1,1
1236,317413519,259834,0,53248,4096,2,2
1236,317413519,259834,1,98304,4096,2,2
1236,317413519,259834,2,143360,4096,2,2
1236,317413519,259834,3,315052032,4096,2,2
1236,317413519,259834,4,315592704,4096,2,2
1236,317413519,259834,5,315613184,4096,2,2
1236,317413519,259834,6,315949056,4096,2,2
1236,317413519,259834,7,316612608,4096,2,2
1236,317413519,259834,8,317177856,4096,2,2
1236,317413519,259834,9,16384,4096,1,1
1236,317413519,259834,10,24576,4096,1,1
1236,317413519,259834,11,40960,4096,1,1
1237,317673356,260928,0,53248,4096,2,2
1237,317673356,260928,1,143360,4096,2,2
1237,317673356,260928,2,315052032,4096,2,2
1237,317673356,260928,3,315592704,4096,2,2
1237,317673356,260928,4,315613184,4096,2,2
1237,317673356,260928,5,315949056,4096,2,2
1237,317673356,260928,6,316612608,4096,2,2
1237,317673356,260928,7,317177856,4096,2,2
1237,317673356,260928,8,6660096,4096,1,1
1237,317673356,260928,9,8409088,4096,1,1
1237,317673356,260928,10,10436608,4096,1,1
1237,317673356,260928,11,13021184,4096,1,1
1238,317934287,261574,0,3108864,4096,2,2
1238,317934287,261574,1,4403200,4096,2,2
1238,317934287,261574,2,314179584,4096,2,2
1238,317934287,261574,3,314494976,4096,2,2
1238,317934287,261574,4,314748928,4096,2,2
1238,317934287,261574,5,315006976,4096,2,2
1238,317934287,261574,6,315445248,4096,2,2
1238,317934287,261574,7,316002304,4096,2,2
1238,317934287,261574,8,8192,4096,1,1
1238,317934287,261574,9,16384,4096,1,1
1238,317934287,261574,10,24576,4096,1,1
1238,317934287,261574,11,32768,4096,1,1
1239,318195864,255475,0,90112,4096,2,2
1239,318195864,255475,1,98304,4096,2,2
1239,318195864,255475,2,315035648,4096,2,2
1239,318195864,255475,3,315228160,4096,2,2
1239,318195864,255475,4,315457536,4096,2,2
1239,318195864,255475,5,315572224,4096,2,2
1239,318195864,255475,6,316346368,4096,2,2
1239,318195864,255475,7,317448192,4096,2,2
1239,318195864,255475,8,50073600,4096,1,1
1239,318195864,255475,9,53985280,4096,1,1
1239,318195864,255475,10,106213376,4096,1,1
1239,318195864,255475,11,106586112,4096,1,1
1240,318451342,261127,0,90112,4096,2,2
1240,318451342,261127,1,98304,4096,2,2
1240,318451342,261127,2,315035648,4096,2,2
1240,318451342,261127,3,315228160,4096,2,2
1240,318451342,261127,4,315457536,4096,2,2
1240,318451342,261127,5,315572224,4096,2,2
1240,318451342,261127,6,316346368,4096,2,2
1240,318451342,261127,7,317448192,4096,2,2
1240,318451342,261127,8,475136,4096,1,1
1240,318451342,261127,9,487424,4096,1,1
1240,318451342,261127,10,3108864,4096,1,1
1240,318451342,261127,11,4403200,4096,1,1
1241,318712472,249093,0,90112,4096,3,3
1241,318712472,249093,1,98304,4096,3,3
1241,318712472,249093,2,315035648,4096,3,3
1241,318712472,249093,3,315228160,4096,3,3
1241,318712472,249093,4,315457536,4096,3,3
1241,318712472,249093,5,315572224,4096,3,3
1241,318712472,249093,6,316346368,4096,3,3
1241,318712472,249093,7,317448192,4096,3,3
1241,318712472,249093,8,53248,4096,1,1
1241,318712472,249093,9,143360,4096,1,1
1241,318712472,249093,10,5156864,4096,1,1
1241,318712472,249093,11,6668288,4096,1,1
1242,318961568,260494,0,318853120,4096,2,2
1242,318961568,260494,1,2428928,4096,1,1
1242,318961568,260494,2,3108864,4096,1,1
1242,318961568,260494,3,33148928,4096,1,1
1242,318961568,260494,4,50601984,4096,1,1
1242,318961568,260494,5,77733888,4096,1,1
1242,318961568,260494,6,155766784,4096,1,1
1242,318961568,260494,7,165580800,4096,1,1
1242,318961568,260494,8,171012096,4096,1,1
1242,318961568,260494,9,212033536,4096,1,1
1242,318961568,260494,10,212058112,4096,1,1
1242,318961568,260494,11,282689536,4096,1,1
1243,319222065,260860,0,24576,4096,1,1
1243,319222065,260860,1,32768,4096,1,1
1243,319222065,260860,2,40960,4096,1,1
1243,319222065,260860,3,90112,4096,1,1
1243,319222065,260860,4,98304,4096,1,1
1243,319222065,260860,5,196608,4096,1,1
1243,319222065,260860,6,3108864,4096,1,1
1243,319222065,260860,7,4403200,4096,1,1
1243,319222065,260860,8,9658368,4096,1,1
1243,319222065,260860,9,13045760,4096,1,1
1243,319222065,260860,10,43061248,4096,1,1
1243,319222065,260860,11,52289536,4096,1,1
1244,319482928,257713,0,32768,4096,3,3
1244,319482928,257713,1,196608,4096,3,3
1244,319482928,257713,2,316919808,4096,3,3
1244,319482928,257713,3,316940288,4096,3,3
1244,319482928,257713,4,317431808,4096,3,3
1244,319482928,257713,5,318201856,4096,3,3
1244,319482928,257713,6,319041536,4096,3,3
1244,319482928,257713,7,319184896,4096,3,3
1244,319482928,257713,8,319426560,4096,2,2
1244,319482928,257713,9,319430656,4096,2,2
1244,319482928,257713,10,319434752,4096,2,2
1244,319482928,257713,11,24576,4096,1,1
1245,319740644,242539,0,9924608,4096,3,3
1245,319740644,242539,1,10383360,4096,3,3
1245,319740644,242539,2,307634176,4096,3,3
1245,319740644,242539,3,310693888,4096,3,3
1245,319740644,242539,4,313425920,4096,3,3
1245,319740644,242539,5,315564032,4096,3,3
1245,319740644,242539,6,316620800,4096,3,3
1245,319740644,242539,7,316907520,4096,3,3
1245,319740644,242539,8,24576,4096,2,2
1245,319740644,242539,9,40960,4096,2,2
1245,319740644,242539,10,98304,4096,2,2
1245,319740644,242539,11,3108864,4096,2,2
1246,319983186,218914,0,98304,4096,3,3
1246,319983186,218914,1,319148032,4096,3,3
1246,319983186,218914,2,90112,4096,2,2
1246,319983186,218914,3,3108864,4096,2,2
1246,319983186,218914,4,4403200,4096,2,2
1246,319983186,218914,5,315445248,4096,2,2
1246,319983186,218914,6,316002304,4096,2,2
1246,319983186,218914,7,317448192,4096,2,2
1246,319983186,218914,8,317956096,4096,2,2
1246,319983186,218914,9,318156800,4096,2,2
1246,319983186,218914,10,318767104,4096,2,2
1246,319983186,218914,11,319123456,4096,2,2
1247,320202103,259048,0,90112,4096,4,4
1247,320202103,259048,1,98304,4096,4,4
1247,320202103,259048,2,318767104,4096,4,4
1247,320202103,259048,3,319123456,4096,4,4
1247,320202103,259048,4,319148032,4096,4,4
1247,320202103,259048,5,319774720,4096,4,4
1247,320202103,259048,6,319930368,4096,4,4
1247,320202103,259048,7,320061440,4096,4,4
1247,320202103,259048,8,2056192,4096,1,1
1247,320202103,259048,9,17752064,4096,1,1
1247,320202103,259048,10,45596672,4096,1,1
1247,320202103,259048,11,59748352,4096,1,1
1248,320461154,246703,0,32768,4096,2,2
1248,320461154,246703,1,196608,4096,2,2
1248,320461154,246703,2,3108864,4096,2,2
1248,320461154,246703,3,4403200,4096,2,2
1248,320461154,246703,4,316002304,4096,2,2
1248,320461154,246703,5,317431808,4096,2,2
1248,320461154,246703,6,317956096,4096,2,2
1248,320461154,246703,7,318156800,4096,2,2
1248,320461154,246703,8,318201856,4096,2,2
1248,320461154,246703,9,319041536,4096,2,2
1248,320461154,246703,10,319184896,4096,2,2
1248,320461154,246703,11,319737856,4096,2,2
1249,320707860,261725,0,8192,4096,1,1
1249,320707860,261725,1,135168,4096,1,1
1249,320707860,261725,2,8409088,4096,1,1
1249,320707860,261725,3,13021184,4096,1,1
1249,320707860,261725,4,15294464,4096,1,1
1249,320707860,261725,5,76156928,4096,1,1
1249,320707860,261725,6,161632256,4096,1,1
1249,320707860,261725,7,182927360,4096,1,1
1249,320707860,261725,8,184479744,4096,1,1
1249,320707860,261725,9,185274368,4096,1,1
1249,320707860,261725,10,189431808,4096,1,1
1249,320707860,261725,11,191356928,4096,1,1
1250,320969588,247668,0,98304,4096,3,3
1250,320969588,247668,1,319148032,4096,3,3
1250,320969588,247668,2,90112,4096,2,2
1250,320969588,247668,3,319774720,4096,2,2
1250,320969588,247668,4,319930368,4096,2,2
1250,320969588,247668,5,320061440,4096,2,2
1250,320969588,247668,6,320249856,4096,2,2
1250,320969588,247668,7,320368640,4096,2,2
1250,320969588,247668,8,320811008,4096,2,2
1250,320969588,247668,9,16384,4096,1,1
1250,320969588,247668,10,53248,4096,1,1
1250,320969588,247668,11,143360,4096,1,1
1251,321217259,249650,0,98304,4096,3,3
1251,321217259,249650,1,90112,4096,2,2
1251,321217259,249650,2,319774720,4096,2,2
1251,321217259,249650,3,319930368,4096,2,2
1251,321217259,249650,4,320061440,4096,2,2
1251,321217259,249650,5,320368640,4096,2,2
1251,321217259,249650,6,320811008,4096,2,2
1251,321217259,249650,7,320991232,4096,2,2
1251,321217259,249650,8,16384,4096,1,1
1251,321217259,249650,9,32768,4096,1,1
1251,321217259,249650,10,196608,4096,1,1
1251,321217259,249650,11,9658368,4096,1,1
1252,321466912,256451,0,24576,4096,1,1
1252,321466912,256451,1,32768,4096,1,1
1252,321466912,256451,2,40960,4096,1,1
1252,321466912,256451,3,196608,4096,1,1
1252,321466912,256451,4,475136,4096,1,1
1252,321466912,256451,5,487424,4096,1,1
1252,321466912,256451,6,3108864,4096,1,1
1252,321466912,256451,7,4403200,4096,1,1
1252,321466912,256451,8,134635520,4096,1,1
1252,321466912,256451,9,264900608,4096,1,1
1252,321466912,256451,10,272052224,4096,1,1
1252,321466912,256451,11,285126656,4096,1,1
1253,321723366,255146,0,24576,4096,2,2
1253,321723366,255146,1,40960,4096,2,2
1253,321723366,255146,2,319184896,4096,2,2
1253,321723366,255146,3,319770624,4096,2,2
1253,321723366,255146,4,320757760,4096,2,2
1253,321723366,255146,5,320888832,4096,2,2
1253,321723366,255146,6,321007616,4096,2,2
1253,321723366,255146,7,321204224,4096,2,2
1253,321723366,255146,8,321298432,4096,2,2
1253,321723366,255146,9,321458176,4096,2,2
1253,321723366,255146,10,32768,4096,1,1
1253,321723366,255146,11,53248,4096,1,1
1254,321978515,260991,0,24576,4096,2,2
1254,321978515,260991,1,40960,4096,2,2
1254,321978515,260991,2,320757760,4096,2,2
1254,321978515,260991,3,320888832,4096,2,2
1254,321978515,260991,4,321007616,4096,2,2
1254,321978515,260991,5,321204224,4096,2,2
1254,321978515,260991,6,321298432,4096,2,2
1254,321978515,260991,7,321458176,4096,2,2
1254,321978515,260991,8,6660096,4096,1,1
1254,321978515,260991,9,10436608,4096,1,1
1254,321978515,260991,10,23810048,4096,1,1
1254,321978515,260991,11,33001472,4096,1,1
1255,322239509,259883,0,32768,4096,1,1
1255,322239509,259883,1,196608,4096,1,1
1255,322239509,259883,2,634880,4096,1,1
1255,322239509,259883,3,5492736,4096,1,1
1255,322239509,259883,4,9924608,4096,1,1
1255,322239509,259883,5,10383360,4096,1,1
1255,322239509,259883,6,17518592,4096,1,1
1255,322239509,259883,7,24219648,4096,1,1
1255,322239509,259883,8,33996800,4096,1,1
1255,322239509,259883,9,45350912,4096,1,1
1255,322239509,259883,10,150253568,4096,1,1
1255,322239509,259883,11,185716736,4096,1,1
1256,322499395,260412,0,194564096,4096,1,1
1256,322499395,260412,1,218296320,4096,1,1
1256,322499395,260412,2,296882176,4096,1,1
1257,322759810,260829,0,322445312,4096,4,4
1257,322759810,260829,1,24576,4096,3,3
1257,322759810,260829,2,40960,4096,3,3
1257,322759810,260829,3,53248,4096,3,3
1257,322759810,260829,4,143360,4096,3,3
1257,322759810,260829,5,320245760,4096,3,3
1257,322759810,260829,6,320745472,4096,3,3
1257,322759810,260829,7,321007616,4096,3,3
1257,322759810,260829,8,321204224,4096,3,3
1257,322759810,260829,9,321298432,4096,3,3
1257,322759810,260829,10,321376256,4096,3,3
1257,322759810,260829,11,321433600,4096,3,3
1258,323020642,258240,0,53248,4096,2,2
1258,323020642,258240,1,143360,4096,2,2
1258,323020642,258240,2,320245760,4096,2,2
1258,323020642,258240,3,320745472,4096,2,2
1258,323020642,258240,4,321376256,4096,2,2
1258,323020642,258240,5,321433600,4096,2,2
1258,323020642,258240,6,321789952,4096,2,2
1258,323020642,258240,7,322109440,4096,2,2
1258,323020642,258240,8,32768,4096,1,1
1258,323020642,258240,9,40960,4096,1,1
1258,323020642,258240,10,90112,4096,1,1
1258,323020642,258240,11,98304,4096,1,1
1259,323278885,258693,0,321458176,4096,2,2
1259,323278885,258693,1,24576,4096,1,1
1259,323278885,258693,2,32768,4096,1,1
1259,323278885,258693,3,40960,4096,1,1
1259,323278885,258693,4,90112,4096,1,1
1259,323278885,258693,5,98304,4096,1,1
1259,323278885,258693,6,196608,4096,1,1
1259,323278885,258693,7,1859584,4096,1,1
1259,323278885,258693,8,3108864,4096,1,1
1259,323278885,258693,9,4403200,4096,1,1
1259,323278885,258693,10,9658368,4096,1,1
1259,323278885,258693,11,13045760,4096,1,1
1260,323537581,260635,0,16384,4096,2,2
1260,323537581,260635,1,98304,4096,2,2
1260,323537581,260635,2,315813888,4096,2,2
1260,323537581,260635,3,316604416,4096,2,2
1260,323537581,260635,4,316641280,4096,2,2
1260,323537581,260635,5,318631936,4096,2,2
1260,323537581,260635,6,319361024,4096,2,2
1260,323537581,260635,7,319717376,4096,2,2
1260,323537581,260635,8,320077824,4096,2,2
1260,323537581,260635,9,323186688,4096,2,2
1260,323537581,260635,10,323416064,4096,2,2
1260,323537581,260635,11,323461120,4096,2,2
1261,323798219,260341,0,90112,4096,2,2
1261,323798219,260341,1,98304,4096,2,2
1261,323798219,260341,2,320811008,4096,2,2
1261,323798219,260341,3,320991232,4096,2,2
1261,323798219,260341,4,321339392,4096,2,2
1261,323798219,260341,5,322236416,4096,2,2
1261,323798219,260341,6,322428928,4096,2,2
1261,323798219,260341,7,322519040,4096,2,2
1261,323798219,260341,8,32768,4096,1,1
1261,323798219,260341,9,196608,4096,1,1
1261,323798219,260341,10,9924608,4096,1,1
1261,323798219,260341,11,10383360,4096,1,1
1262,324058563,258975,0,6660096,4096,3,3
1262,324058563,258975,1,10436608,4096,3,3
1262,324058563,258975,2,318619648,4096,3,3
1262,324058563,258975,3,319864832,4096,3,3
1262,324058563,258975,4,319868928,4096,3,3
1262,324058563,258975,5,322990080,4096,3,3
1262,324058563,258975,6,323346432,4096,3,3
1262,324058563,258975,7,324009984,4096,3,3
1262,324058563,258975,8,90112,4096,2,2
1262,324058563,258975,9,98304,4096,2,2
1262,324058563,258975,10,207929344,4096,2,2
1262,324058563,258975,11,260358144,4096,2,2
1263,324317541,261064,0,32768,4096,2,2
1263,324317541,261064,1,196608,4096,2,2
1263,324317541,261064,2,322678784,4096,2,2
1263,324317541,261064,3,323010560,4096,2,2
1263,324317541,261064,4,323366912,4096,2,2
1263,324317541,261064,5,323747840,4096,2,2
1263,324317541,261064,6,323764224,4096,2,2
1263,324317541,261064,7,323878912,4096,2,2
1263,324317541,261064,8,8192,4096,1,1
1263,324317541,261064,9,135168,4096,1,1
1263,324317541,261064,10,2428928,4096,1,1
1263,324317541,261064,11,3108864,4096,1,1
1264,324578608,255993,0,186953728,4096,4,4
1264,324578608,255993,1,324075520,4096,3,3
1264,324578608,255993,2,24576,4096,2,2
1264,324578608,255993,3,40960,4096,2,2
1264,324578608,255993,4,60567552,4096,2,2
1264,324578608,255993,5,73658368,4096,2,2
1264,324578608,255993,6,187174912,4096,2,2
1264,324578608,255993,7,223727616,4096,2,2
1264,324578608,255993,8,227917824,4096,2,2
1264,324578608,255993,9,300974080,4096,2,2
1264,324578608,255993,10,323514368,4096,2,2
1264,324578608,255993,11,323928064,4096,2,2
1265,324834604,250735,0,324075520,4096,3,3
1265,324834604,250735,1,90112,4096,2,2
1265,324834604,250735,2,98304,4096,2,2
1265,324834604,250735,3,324001792,4096,2,2
1265,324834604,250735,4,324124672,4096,2,2
1265,324834604,250735,5,324378624,4096,2,2
1265,324834604,250735,6,324546560,4096,2,2
1265,324834604,250735,7,324624384,4096,2,2
1265,324834604,250735,8,324780032,4096,2,2
1265,324834604,250735,9,24576,4096,1,1
1265,324834604,250735,10,40960,4096,1,1
1265,324834604,250735,11,53248,4096,1,1
1266,325085342,257672,0,24576,4096,1,1
1266,325085342,257672,1,40960,4096,1,1
1266,325085342,257672,2,5156864,4096,1,1
1266,325085342,257672,3,6668288,4096,1,1
1266,325085342,257672,4,7110656,4096,1,1
1266,325085342,257672,5,9658368,4096,1,1
1266,325085342,257672,6,9949184,4096,1,1
1266,325085342,257672,7,13045760,4096,1,1
1266,325085342,257672,8,14462976,4096,1,1
1266,325085342,257672,9,31752192,4096,1,1
1266,325085342,257672,10,52047872,4096,1,1
1266,325085342,257672,11,75669504,4096,1,1
1267,325343017,257060,0,3108864,4096,2,2
1267,325343017,257060,1,24576,4096,1,1
1267,325343017,257060,2,40960,4096,1,1
1267,325343017,257060,3,90112,4096,1,1
1267,325343017,257060,4,98304,4096,1,1
1267,325343017,257060,5,2428928,4096,1,1
1267,325343017,257060,6,4403200,4096,1,1
1267,325343017,257060,7,6066176,4096,1,1
1267,325343017,257060,8,31555584,4096,1,1
1267,325343017,257060,9,183635968,4096,1,1
1267,325343017,257060,10,227835904,4096,1,1
1267,325343017,257060,11,228904960,4096,1,1
1268,325600080,253366,0,53248,4096,1,1
1268,325600080,253366,1,143360,4096,1,1
1268,325600080,253366,2,3108864,4096,1,1
1268,325600080,253366,3,4403200,4096,1,1
1268,325600080,253366,4,58871808,4096,1,1
1268,325600080,253366,5,60653568,4096,1,1
1268,325600080,253366,6,226197504,4096,1,1
1268,325600080,253366,7,275832832,4096,1,1
1268,325600080,253366,8,281161728,4096,1,1
1268,325600080,253366,9,323026944,4096,1,1
1268,325600080,253366,10,323067904,4096,1,1
1268,325600080,253366,11,323371008,4096,1,1
1269,325853449,261032,0,98304,4096,2,2
1269,325853449,261032,1,16384,4096,1,1
1269,325853449,261032,2,24576,4096,1,1
1269,325853449,261032,3,40960,4096,1,1
1269,325853449,261032,4,90112,4096,1,1
1269,325853449,261032,5,9658368,4096,1,1
1269,325853449,261032,6,13045760,4096,1,1
1269,325853449,261032,7,36581376,4096,1,1
1269,325853449,261032,8,45350912,4096,1,1
1269,325853449,261032,9,49876992,4096,1,1
1269,325853449,261032,10,75984896,4096,1,1
1269,325853449,261032,11,84717568,4096,1,1
1270,326114484,258482,0,24576,4096,2,2
1270,326114484,258482,1,40960,4096,2,2
1270,326114484,258482,2,186953728,4096,2,2
1270,326114484,258482,3,325308416,4096,2,2
1270,326114484,258482,4,325390336,4096,2,2
1270,326114484,258482,5,325595136,4096,2,2
1270,326114484,258482,6,325664768,4096,2,2
1270,326114484,258482,7,325775360,4096,2,2
1270,326114484,258482,8,325853184,4096,2,2
1270,326114484,258482,9,12288,4096,1,1
1270,326114484,258482,10,20480,4096,1,1
1270,326114484,258482,11,32768,4096,1,1
1271,326372969,261862,0,326254592,4096,2,2
1271,326372969,261862,1,32768,4096,1,1
1271,326372969,261862,2,53248,4096,1,1
1271,326372969,261862,3,90112,4096,1,1
1271,326372969,261862,4,98304,4096,1,1
1271,326372969,261862,5,143360,4096,1,1
1271,326372969,261862,6,196608,4096,1,1
1271,326372969,261862,7,2428928,4096,1,1
1271,326372969,261862,8,3108864,4096,1,1
1271,326372969,261862,9,26124288,4096,1,1
1271,326372969,261862,10,31883264,4096,1,1
1271,326372969,261862,11,100671488,4096,1,1
1272,326634834,260365,0,325853184,4096,3,3
1272,326634834,260365,1,53248,4096,2,2
1272,326634834,260365,2,143360,4096,2,2
1272,326634834,260365,3,64167936,4096,2,2
1272,326634834,260365,4,66088960,4096,2,2
1272,326634834,260365,5,260182016,4096,2,2
1272,326634834,260365,6,279179264,4096,2,2
1272,326634834,260365,7,279494656,4096,2,2
1272,326634834,260365,8,290652160,4096,2,2
1272,326634834,260365,9,317239296,4096,2,2
1272,326634834,260365,10,324476928,4096,2,2
1272,326634834,260365,11,324857856,4096,2,2
1273,326895202,260349,0,0,4096,1,1
1273,326895202,260349,1,16384,4096,1,1
1273,326895202,260349,2,28672,4096,1,1
1273,326895202,260349,3,32768,4096,1,1
1273,326895202,260349,4,98304,4096,1,1
1273,326895202,260349,5,196608,4096,1,1
1273,326895202,260349,6,1069056,4096,1,1
1273,326895202,260349,7,100671488,4096,1,1
1273,326895202,260349,8,163770368,4096,1,1
1273,326895202,260349,9,164376576,4096,1,1
1273,326895202,260349,10,165482496,4096,1,1
1273,326895202,260349,11,199995392,4096,1,1
1274,327155554,257538,0,2428928,4096,3,3
1274,327155554,257538,1,3108864,4096,3,3
1274,327155554,257538,2,321613824,4096,3,3
1274,327155554,257538,3,322400256,4096,3,3
1274,327155554,257538,4,322838528,4096,3,3
1274,327155554,257538,5,323719168,4096,3,3
1274,327155554,257538,6,326590464,4096,3,3
1274,327155554,257538,7,326868992,4096,3,3
1274,327155554,257538,8,53248,4096,2,2
1274,327155554,257538,9,143360,4096,2,2
1274,327155554,257538,10,323821568,4096,2,2
1274,327155554,257538,11,324476928,4096,2,2
1275,327413095,259101,0,24576,4096,4,4
1275,327413095,259101,1,40960,4096,4,4
1275,327413095,259101,2,325664768,4096,4,4
1275,327413095,259101,3,325775360,4096,4,4
1275,327413095,259101,4,325853184,4096,4,4
1275,327413095,259101,5,326623232,4096,4,4
1275,327413095,259101,6,326819840,4096,4,4
1275,327413095,259101,7,327094272,4096,4,4
1275,327413095,259101,8,3108864,4096,2,2
1275,327413095,259101,9,324190208,4096,2,2
1275,327413095,259101,10,2428928,4096,1,1
1275,327413095,259101,11,4403200,4096,1,1
1276,327672199,261022,0,326254592,4096,5,5
1276,327672199,261022,1,326901760,4096,5,5
1276,327672199,261022,2,32768,4096,4,4
1276,327672199,261022,3,196608,4096,4,4
1276,327672199,261022,4,326082560,4096,4,4
1276,327672199,261022,5,326627328,4096,4,4
1276,327672199,261022,6,326950912,4096,4,4
1276,327672199,261022,7,327098368,4096,4,4
1276,327672199,261022,8,24576,4096,3,3
1276,327672199,261022,9,40960,4096,3,3
1276,327672199,261022,10,325853184,4096,3,3
1276,327672199,261022,11,326623232,4096,3,3
1277,327933224,248099,0,316645376,4096,2,2
1277,327933224,248099,1,327139328,4096,2,2
1277,327933224,248099,2,327852032,4096,2,2
1277,327933224,248099,3,8192,4096,1,1
1277,327933224,248099,4,32768,4096,1,1
1277,327933224,248099,5,135168,4096,1,1
1277,327933224,248099,6,196608,4096,1,1
1277,327933224,248099,7,3584000,4096,1,1
1277,327933224,248099,8,6438912,4096,1,1
1277,327933224,248099,9,7110656,4096,1,1
1277,327933224,248099,10,9658368,4096,1,1
1277,327933224,248099,11,9949184,4096,1,1
1278,328181326,262107,0,24576,4096,2,2
1278,328181326,262107,1,40960,4096,2,2
1278,328181326,262107,2,98304,4096,2,2
1278,328181326,262107,3,316645376,4096,2,2
1278,328181326,262107,4,327139328,4096,2,2
1278,328181326,262107,5,327483392,4096,2,2
1278,328181326,262107,6,327495680,4096,2,2
1278,328181326,262107,7,327573504,4096,2,2
1278,328181326,262107,8,327647232,4096,2,2
1278,328181326,262107,9,327708672,4096,2,2
1278,328181326,262107,10,327782400,4096,2,2
1278,328181326,262107,11,327819264,4096,2,2
1279,328443436,254519,0,24576,4096,1,1
1279,328443436,254519,1,40960,4096,1,1
1279,328443436,254519,2,90112,4096,1,1
1279,328443436,254519,3,98304,4096,1,1
1279,328443436,254519,4,3108864,4096,1,1
1279,328443436,254519,5,4403200,4096,1,1
1279,328443436,254519,6,5124096,4096,1,1
1279,328443436,254519,7,5242880,4096,1,1
1279,328443436,254519,8,19279872,4096,1,1
1279,328443436,254519,9,36122624,4096,1,1
1279,328443436,254519,10,74383360,4096,1,1
