offset,length,bits,mask,stream_class,profile_id,baseline_bytes,mini_bytes,donor_bytes,combined_bytes,selected_bytes,mini_gain_bytes,donor_gain_bytes,combined_gain_bytes,best_mode,best_gain_bytes
99811,466,3551,114688,9,0,14.5221072714,14.595407792,14.457174748,14.5349484756,14.5349484756,-0.0733005205573,0.0649325233726,-0.0128412042084,donor_profile,0.0649325233726
100280,689,5265,114688,6,0,19.2369152534,19.3332087963,19.2331172668,19.3305565367,19.3305565367,-0.0962935428896,0.00379798663835,-0.0936412832251,donor_profile,0.00379798663835
100972,481,3673,114688,9,0,11.6944167441,11.7318209163,11.6476341049,11.6880383177,11.6880383177,-0.0374041722062,0.0467826391559,0.00637842638753,donor_profile,0.0467826391559
101456,823,6322,114688,9,0,150.209344755,150.286318233,150.169611758,150.253997831,150.253997831,-0.0769734782298,0.0397329966736,-0.0446530755034,donor_profile,0.0397329966736
102282,693,5292,114688,6,0,19.3352932104,19.4572797324,19.370130944,19.49296211,19.49296211,-0.121986522011,-0.0348377335322,-0.157668899528,baseline,0
102978,471,3593,114688,9,0,13.1381437077,13.2027187965,13.1604807266,13.2270247377,13.2270247377,-0.0645750887555,-0.0223370188714,-0.0888810300261,baseline,0
103452,479,3653,114688,9,0,10.305863615,10.3822609726,10.3216337696,10.3999362308,10.3999362308,-0.0763973576402,-0.0157701546068,-0.0940726158267,baseline,0
103934,614,4702,114688,1,0,16.1241632305,16.156058237,16.1076174513,16.1410061087,16.1410061087,-0.0318950065091,0.0165457791954,-0.0168428781305,donor_profile,0.0165457791954
104551,637,4863,114688,1,0,16.1941147916,16.240586144,16.2214626721,16.2692931077,16.2692931077,-0.0464713523967,-0.0273478805038,-0.0751783160518,baseline,0
105191,494,3769,114688,9,0,13.0775494385,13.0221607707,13.1015707649,13.0473540431,13.0473540431,0.0553886678094,-0.0240213263924,0.0301953954299,mini_cmix,0.0553886678094
105688,472,3596,114688,9,0,12.272725003,12.2833440316,12.2983455909,12.3102047342,12.3102047342,-0.0106190286317,-0.0256205879095,-0.0374797311999,baseline,0
